time,generation solar
2015-08-03 14:00:00,3830
2015-08-03 15:00:00,2898
2015-08-03 16:00:00,1573
2015-08-03 17:00:00,767
2015-08-03 18:00:00,626
2015-08-03 19:00:00,559
2015-08-03 20:00:00,532
2015-08-03 21:00:00,485
2015-08-03 22:00:00,69
2015-08-03 23:00:00,19
2015-08-04 00:00:00,19
2015-08-04 01:00:00,19
2015-08-04 02:00:00,19
2015-08-04 03:00:00,19
2015-08-04 04:00:00,20
2015-08-04 05:00:00,34
2015-08-04 06:00:00,360
2015-08-04 07:00:00,1166
2015-08-04 08:00:00,1861
2015-08-04 09:00:00,2357
2015-08-04 10:00:00,2697
2015-08-04 11:00:00,2723
2015-08-04 12:00:00,2676
2015-08-04 13:00:00,2471
2015-08-04 14:00:00,2251
2015-08-04 15:00:00,1935
2015-08-04 16:00:00,1427
2015-08-04 17:00:00,615
2015-08-04 18:00:00,111
2015-08-04 19:00:00,23
2015-08-04 20:00:00,22
2015-08-04 21:00:00,22
2015-08-04 22:00:00,663
2015-08-04 23:00:00,636
2015-08-05 00:00:00,633
2015-08-05 01:00:00,612
2015-08-05 02:00:00,592
2015-08-05 03:00:00,491
2015-08-05 04:00:00,276
2015-08-05 05:00:00,219
2015-08-05 06:00:00,776
2015-08-05 07:00:00,1956
2015-08-05 08:00:00,2867
2015-08-05 09:00:00,3161
2015-08-05 10:00:00,3582
2015-08-05 11:00:00,3653
2015-08-05 12:00:00,3738
2015-08-05 13:00:00,4118
2015-08-05 14:00:00,4255
2015-08-05 15:00:00,4155
2015-08-05 16:00:00,3811
2015-08-05 17:00:00,3106
2015-08-05 18:00:00,1530
2015-08-05 19:00:00,721
2015-08-05 20:00:00,502
2015-08-05 21:00:00,407
2015-08-05 22:00:00,654
2015-08-05 23:00:00,616
2015-08-06 00:00:00,594
2015-08-06 01:00:00,403
2015-08-06 02:00:00,402
2015-08-06 03:00:00,379
2015-08-06 04:00:00,329
2015-08-06 05:00:00,506
2015-08-06 06:00:00,1202
2015-08-06 07:00:00,2574
2015-08-06 08:00:00,3598
2015-08-06 09:00:00,4104
2015-08-06 10:00:00,4421
2015-08-06 11:00:00,4474
2015-08-06 12:00:00,4422
2015-08-06 13:00:00,4220
2015-08-06 14:00:00,3781
2015-08-06 15:00:00,3191
2015-08-06 16:00:00,2606
2015-08-06 17:00:00,1810
2015-08-06 18:00:00,1118
2015-08-06 19:00:00,576
2015-08-06 20:00:00,471
2015-08-06 21:00:00,424
2015-08-06 22:00:00,606
2015-08-06 23:00:00,605
2015-08-07 00:00:00,590
2015-08-07 01:00:00,558
2015-08-07 02:00:00,409
2015-08-07 03:00:00,227
2015-08-07 04:00:00,150
2015-08-07 05:00:00,246
2015-08-07 06:00:00,861
2015-08-07 07:00:00,2419
2015-08-07 08:00:00,4051
2015-08-07 09:00:00,4718
2015-08-07 10:00:00,5062
2015-08-07 11:00:00,5226
2015-08-07 12:00:00,5289
2015-08-07 13:00:00,5104
2015-08-07 14:00:00,4800
2015-08-07 15:00:00,4505
2015-08-07 16:00:00,4012
2015-08-07 17:00:00,3207
2015-08-07 18:00:00,2063
2015-08-07 19:00:00,997
2015-08-07 20:00:00,692
2015-08-07 21:00:00,634
2015-08-07 22:00:00,30
2015-08-07 23:00:00,28
2015-08-08 00:00:00,26
2015-08-08 01:00:00,26
2015-08-08 02:00:00,26
2015-08-08 03:00:00,26
2015-08-08 04:00:00,26
2015-08-08 05:00:00,43
2015-08-08 06:00:00,176
2015-08-08 07:00:00,495
2015-08-08 08:00:00,909
2015-08-08 09:00:00,1232
2015-08-08 10:00:00,1456
2015-08-08 11:00:00,1820
2015-08-08 12:00:00,2268
2015-08-08 13:00:00,2280
2015-08-08 14:00:00,2314
2015-08-08 15:00:00,2171
2015-08-08 16:00:00,1635
2015-08-08 17:00:00,959
2015-08-08 18:00:00,310
2015-08-08 19:00:00,48
2015-08-08 20:00:00,26
2015-08-08 21:00:00,26
2015-08-08 22:00:00,143
2015-08-08 23:00:00,80
2015-08-09 00:00:00,45
2015-08-09 01:00:00,37
2015-08-09 02:00:00,42
2015-08-09 03:00:00,52
2015-08-09 04:00:00,51
2015-08-09 05:00:00,53
2015-08-09 06:00:00,273
2015-08-09 07:00:00,1221
2015-08-09 08:00:00,2904
2015-08-09 09:00:00,4224
2015-08-09 10:00:00,4645
2015-08-09 11:00:00,4906
2015-08-09 12:00:00,4942
2015-08-09 13:00:00,4652
2015-08-09 14:00:00,4200
2015-08-09 15:00:00,3835
2015-08-09 16:00:00,3252
2015-08-09 17:00:00,2037
2015-08-09 18:00:00,1110
2015-08-09 19:00:00,585
2015-08-09 20:00:00,552
2015-08-09 21:00:00,503
2015-08-09 22:00:00,183
2015-08-09 23:00:00,122
2015-08-10 00:00:00,67
2015-08-10 01:00:00,60
2015-08-10 02:00:00,60
2015-08-10 03:00:00,60
2015-08-10 04:00:00,60
2015-08-10 05:00:00,62
2015-08-10 06:00:00,113
2015-08-10 07:00:00,845
2015-08-10 08:00:00,2052
2015-08-10 09:00:00,3420
2015-08-10 10:00:00,4242
2015-08-10 11:00:00,4271
2015-08-10 12:00:00,4175
2015-08-10 13:00:00,4020
2015-08-10 14:00:00,3834
2015-08-10 15:00:00,3394
2015-08-10 16:00:00,2529
2015-08-10 17:00:00,1044
2015-08-10 18:00:00,527
2015-08-10 19:00:00,470
2015-08-10 20:00:00,441
2015-08-10 21:00:00,330
2015-08-10 22:00:00,74
2015-08-10 23:00:00,74
2015-08-11 00:00:00,74
2015-08-11 01:00:00,74
2015-08-11 02:00:00,74
2015-08-11 03:00:00,72
2015-08-11 04:00:00,72
2015-08-11 05:00:00,68
2015-08-11 06:00:00,377
2015-08-11 07:00:00,1198
2015-08-11 08:00:00,2297
2015-08-11 09:00:00,3609
2015-08-11 10:00:00,3987
2015-08-11 11:00:00,4114
2015-08-11 12:00:00,4103
2015-08-11 13:00:00,3912
2015-08-11 14:00:00,3246
2015-08-11 15:00:00,1630
2015-08-11 16:00:00,636
2015-08-11 17:00:00,456
2015-08-11 18:00:00,357
2015-08-11 19:00:00,236
2015-08-11 20:00:00,177
2015-08-11 21:00:00,152
2015-08-11 22:00:00,13
2015-08-11 23:00:00,13
2015-08-12 00:00:00,13
2015-08-12 01:00:00,13
2015-08-12 02:00:00,13
2015-08-12 03:00:00,13
2015-08-12 04:00:00,13
2015-08-12 05:00:00,17
2015-08-12 06:00:00,44
2015-08-12 07:00:00,383
2015-08-12 08:00:00,878
2015-08-12 09:00:00,1346
2015-08-12 10:00:00,1531
2015-08-12 11:00:00,1554
2015-08-12 12:00:00,1400
2015-08-12 13:00:00,1125
2015-08-12 14:00:00,667
2015-08-12 15:00:00,193
2015-08-12 16:00:00,34
2015-08-12 17:00:00,29
2015-08-12 18:00:00,29
2015-08-12 19:00:00,13
2015-08-12 20:00:00,13
2015-08-12 21:00:00,13
2015-08-12 22:00:00,41
2015-08-12 23:00:00,28
2015-08-13 00:00:00,26
2015-08-13 01:00:00,26
2015-08-13 02:00:00,26
2015-08-13 03:00:00,25
2015-08-13 04:00:00,26
2015-08-13 05:00:00,59
2015-08-13 06:00:00,547
2015-08-13 07:00:00,1808
2015-08-13 08:00:00,3586
2015-08-13 09:00:00,4727
2015-08-13 10:00:00,5072
2015-08-13 11:00:00,5100
2015-08-13 12:00:00,5221
2015-08-13 13:00:00,5103
2015-08-13 14:00:00,4875
2015-08-13 15:00:00,4380
2015-08-13 16:00:00,3537
2015-08-13 17:00:00,2506
2015-08-13 18:00:00,1338
2015-08-13 19:00:00,727
2015-08-13 20:00:00,626
2015-08-13 21:00:00,623
2015-08-13 22:00:00,623
2015-08-13 23:00:00,630
2015-08-14 00:00:00,593
2015-08-14 01:00:00,512
2015-08-14 02:00:00,471
2015-08-14 03:00:00,331
2015-08-14 04:00:00,181
2015-08-14 05:00:00,160
2015-08-14 06:00:00,664
2015-08-14 07:00:00,2277
2015-08-14 08:00:00,4097
2015-08-14 09:00:00,4670
2015-08-14 10:00:00,4868
2015-08-14 11:00:00,4979
2015-08-14 12:00:00,4961
2015-08-14 13:00:00,4700
2015-08-14 14:00:00,4400
2015-08-14 15:00:00,3861
2015-08-14 16:00:00,3077
2015-08-14 17:00:00,2075
2015-08-14 18:00:00,1197
2015-08-14 19:00:00,787
2015-08-14 20:00:00,725
2015-08-14 21:00:00,656
2015-08-14 22:00:00,601
2015-08-14 23:00:00,552
2015-08-15 00:00:00,527
2015-08-15 01:00:00,435
2015-08-15 02:00:00,403
2015-08-15 03:00:00,343
2015-08-15 04:00:00,283
2015-08-15 05:00:00,246
2015-08-15 06:00:00,461
2015-08-15 07:00:00,1548
2015-08-15 08:00:00,3412
2015-08-15 09:00:00,4114
2015-08-15 10:00:00,4277
2015-08-15 11:00:00,4462
2015-08-15 12:00:00,4581
2015-08-15 13:00:00,4394
2015-08-15 14:00:00,4160
2015-08-15 15:00:00,3760
2015-08-15 16:00:00,3268
2015-08-15 17:00:00,2657
2015-08-15 18:00:00,1455
2015-08-15 19:00:00,768
2015-08-15 20:00:00,562
2015-08-15 21:00:00,561
2015-08-15 22:00:00,560
2015-08-15 23:00:00,559
2015-08-16 00:00:00,553
2015-08-16 01:00:00,548
2015-08-16 02:00:00,410
2015-08-16 03:00:00,296
2015-08-16 04:00:00,121
2015-08-16 05:00:00,93
2015-08-16 06:00:00,589
2015-08-16 07:00:00,1976
2015-08-16 08:00:00,3849
2015-08-16 09:00:00,4596
2015-08-16 10:00:00,4878
2015-08-16 11:00:00,4981
2015-08-16 12:00:00,4765
2015-08-16 13:00:00,4421
2015-08-16 14:00:00,4026
2015-08-16 15:00:00,3356
2015-08-16 16:00:00,2760
2015-08-16 17:00:00,1903
2015-08-16 18:00:00,1110
2015-08-16 19:00:00,710
2015-08-16 20:00:00,608
2015-08-16 21:00:00,557
2015-08-16 22:00:00,536
2015-08-16 23:00:00,510
2015-08-17 00:00:00,435
2015-08-17 01:00:00,300
2015-08-17 02:00:00,236
2015-08-17 03:00:00,238
2015-08-17 04:00:00,201
2015-08-17 05:00:00,156
2015-08-17 06:00:00,521
2015-08-17 07:00:00,1580
2015-08-17 08:00:00,3021
2015-08-17 09:00:00,4164
2015-08-17 10:00:00,4707
2015-08-17 11:00:00,4747
2015-08-17 12:00:00,4686
2015-08-17 13:00:00,4698
2015-08-17 14:00:00,4606
2015-08-17 15:00:00,4291
2015-08-17 16:00:00,3769
2015-08-17 17:00:00,2960
2015-08-17 18:00:00,1586
2015-08-17 19:00:00,817
2015-08-17 20:00:00,661
2015-08-17 21:00:00,652
2015-08-17 22:00:00,647
2015-08-17 23:00:00,646
2015-08-18 00:00:00,643
2015-08-18 01:00:00,578
2015-08-18 02:00:00,419
2015-08-18 03:00:00,332
2015-08-18 04:00:00,241
2015-08-18 05:00:00,194
2015-08-18 06:00:00,559
2015-08-18 07:00:00,1761
2015-08-18 08:00:00,3419
2015-08-18 09:00:00,4266
2015-08-18 10:00:00,4743
2015-08-18 11:00:00,5009
2015-08-18 12:00:00,5050
2015-08-18 13:00:00,4993
2015-08-18 14:00:00,4780
2015-08-18 15:00:00,4413
2015-08-18 16:00:00,3867
2015-08-18 17:00:00,2922
2015-08-18 18:00:00,1463
2015-08-18 19:00:00,793
2015-08-18 20:00:00,672
2015-08-18 21:00:00,661
2015-08-18 22:00:00,658
2015-08-18 23:00:00,652
2015-08-19 00:00:00,645
2015-08-19 01:00:00,623
2015-08-19 02:00:00,400
2015-08-19 03:00:00,183
2015-08-19 04:00:00,107
2015-08-19 05:00:00,136
2015-08-19 06:00:00,526
2015-08-19 07:00:00,1751
2015-08-19 08:00:00,3473
2015-08-19 09:00:00,4418
2015-08-19 10:00:00,4881
2015-08-19 11:00:00,5081
2015-08-19 12:00:00,5082
2015-08-19 13:00:00,4952
2015-08-19 14:00:00,4723
2015-08-19 15:00:00,4287
2015-08-19 16:00:00,3675
2015-08-19 17:00:00,2790
2015-08-19 18:00:00,1368
2015-08-19 19:00:00,753
2015-08-19 20:00:00,646
2015-08-19 21:00:00,576
2015-08-19 22:00:00,568
2015-08-19 23:00:00,520
2015-08-20 00:00:00,460
2015-08-20 01:00:00,436
2015-08-20 02:00:00,310
2015-08-20 03:00:00,128
2015-08-20 04:00:00,63
2015-08-20 05:00:00,87
2015-08-20 06:00:00,512
2015-08-20 07:00:00,1757
2015-08-20 08:00:00,3854
2015-08-20 09:00:00,4716
2015-08-20 10:00:00,5022
2015-08-20 11:00:00,5148
2015-08-20 12:00:00,5132
2015-08-20 13:00:00,4986
2015-08-20 14:00:00,4795
2015-08-20 15:00:00,4406
2015-08-20 16:00:00,3836
2015-08-20 17:00:00,2795
2015-08-20 18:00:00,1337
2015-08-20 19:00:00,761
2015-08-20 20:00:00,677
2015-08-20 21:00:00,665
2015-08-20 22:00:00,665
2015-08-20 23:00:00,598
2015-08-21 00:00:00,490
2015-08-21 01:00:00,404
2015-08-21 02:00:00,256
2015-08-21 03:00:00,192
2015-08-21 04:00:00,85
2015-08-21 05:00:00,97
2015-08-21 06:00:00,467
2015-08-21 07:00:00,1344
2015-08-21 08:00:00,2733
2015-08-21 09:00:00,3731
2015-08-21 10:00:00,4296
2015-08-21 11:00:00,4575
2015-08-21 12:00:00,4582
2015-08-21 13:00:00,4427
2015-08-21 14:00:00,4081
2015-08-21 15:00:00,3349
2015-08-21 16:00:00,2675
2015-08-21 17:00:00,1884
2015-08-21 18:00:00,1035
2015-08-21 19:00:00,479
2015-08-21 20:00:00,357
2015-08-21 21:00:00,354
2015-08-21 22:00:00,337
2015-08-21 23:00:00,306
2015-08-22 00:00:00,235
2015-08-22 01:00:00,183
2015-08-22 02:00:00,176
2015-08-22 03:00:00,139
2015-08-22 04:00:00,117
2015-08-22 05:00:00,113
2015-08-22 06:00:00,394
2015-08-22 07:00:00,1410
2015-08-22 08:00:00,3032
2015-08-22 09:00:00,3917
2015-08-22 10:00:00,4128
2015-08-22 11:00:00,4082
2015-08-22 12:00:00,4116
2015-08-22 13:00:00,4179
2015-08-22 14:00:00,4263
2015-08-22 15:00:00,3903
2015-08-22 16:00:00,3314
2015-08-22 17:00:00,2343
2015-08-22 18:00:00,1131
2015-08-22 19:00:00,712
2015-08-22 20:00:00,658
2015-08-22 21:00:00,579
2015-08-22 22:00:00,515
2015-08-22 23:00:00,400
2015-08-23 00:00:00,329
2015-08-23 01:00:00,187
2015-08-23 02:00:00,135
2015-08-23 03:00:00,78
2015-08-23 04:00:00,48
2015-08-23 05:00:00,46
2015-08-23 06:00:00,362
2015-08-23 07:00:00,1442
2015-08-23 08:00:00,2753
2015-08-23 09:00:00,3344
2015-08-23 10:00:00,3646
2015-08-23 11:00:00,4213
2015-08-23 12:00:00,4597
2015-08-23 13:00:00,4562
2015-08-23 14:00:00,4506
2015-08-23 15:00:00,3744
2015-08-23 16:00:00,2963
2015-08-23 17:00:00,2186
2015-08-23 18:00:00,1070
2015-08-23 19:00:00,617
2015-08-23 20:00:00,556
2015-08-23 21:00:00,524
2015-08-23 22:00:00,428
2015-08-23 23:00:00,391
2015-08-24 00:00:00,278
2015-08-24 01:00:00,169
2015-08-24 02:00:00,124
2015-08-24 03:00:00,97
2015-08-24 04:00:00,78
2015-08-24 05:00:00,82
2015-08-24 06:00:00,426
2015-08-24 07:00:00,1379
2015-08-24 08:00:00,2307
2015-08-24 09:00:00,2747
2015-08-24 10:00:00,3139
2015-08-24 11:00:00,3348
2015-08-24 12:00:00,3553
2015-08-24 13:00:00,3831
2015-08-24 14:00:00,4063
2015-08-24 15:00:00,4122
2015-08-24 16:00:00,3835
2015-08-24 17:00:00,2936
2015-08-24 18:00:00,1387
2015-08-24 19:00:00,688
2015-08-24 20:00:00,549
2015-08-24 21:00:00,489
2015-08-24 22:00:00,370
2015-08-24 23:00:00,267
2015-08-25 00:00:00,242
2015-08-25 01:00:00,184
2015-08-25 02:00:00,178
2015-08-25 03:00:00,133
2015-08-25 04:00:00,50
2015-08-25 05:00:00,63
2015-08-25 06:00:00,534
2015-08-25 07:00:00,2040
2015-08-25 08:00:00,4130
2015-08-25 09:00:00,4869
2015-08-25 10:00:00,5200
2015-08-25 11:00:00,5340
2015-08-25 12:00:00,5356
2015-08-25 13:00:00,5247
2015-08-25 14:00:00,5022
2015-08-25 15:00:00,4681
2015-08-25 16:00:00,3765
2015-08-25 17:00:00,2993
2015-08-25 18:00:00,1433
2015-08-25 19:00:00,791
2015-08-25 20:00:00,686
2015-08-25 21:00:00,675
2015-08-25 22:00:00,670
2015-08-25 23:00:00,647
2015-08-26 00:00:00,646
2015-08-26 01:00:00,645
2015-08-26 02:00:00,631
2015-08-26 03:00:00,512
2015-08-26 04:00:00,295
2015-08-26 05:00:00,177
2015-08-26 06:00:00,591
2015-08-26 07:00:00,2040
2015-08-26 08:00:00,4069
2015-08-26 09:00:00,4825
2015-08-26 10:00:00,5132
2015-08-26 11:00:00,5276
2015-08-26 12:00:00,5260
2015-08-26 13:00:00,5037
2015-08-26 14:00:00,4633
2015-08-26 15:00:00,4035
2015-08-26 16:00:00,3377
2015-08-26 17:00:00,1567
2015-08-26 18:00:00,1220
2015-08-26 19:00:00,768
2015-08-26 20:00:00,724
2015-08-26 21:00:00,717
2015-08-26 22:00:00,716
2015-08-26 23:00:00,667
2015-08-27 00:00:00,504
2015-08-27 01:00:00,339
2015-08-27 02:00:00,188
2015-08-27 03:00:00,148
2015-08-27 04:00:00,148
2015-08-27 05:00:00,137
2015-08-27 06:00:00,524
2015-08-27 07:00:00,1717
2015-08-27 08:00:00,3705
2015-08-27 09:00:00,4644
2015-08-27 10:00:00,5058
2015-08-27 11:00:00,5185
2015-08-27 12:00:00,4994
2015-08-27 13:00:00,4671
2015-08-27 14:00:00,4283
2015-08-27 15:00:00,4071
2015-08-27 16:00:00,3480
2015-08-27 17:00:00,2580
2015-08-27 18:00:00,1280
2015-08-27 19:00:00,727
2015-08-27 20:00:00,650
2015-08-27 21:00:00,633
2015-08-27 22:00:00,594
2015-08-27 23:00:00,475
2015-08-28 00:00:00,381
2015-08-28 01:00:00,325
2015-08-28 02:00:00,252
2015-08-28 03:00:00,158
2015-08-28 04:00:00,70
2015-08-28 05:00:00,57
2015-08-28 06:00:00,457
2015-08-28 07:00:00,1869
2015-08-28 08:00:00,3923
2015-08-28 09:00:00,4791
2015-08-28 10:00:00,5134
2015-08-28 11:00:00,5275
2015-08-28 12:00:00,5264
2015-08-28 13:00:00,5127
2015-08-28 14:00:00,4867
2015-08-28 15:00:00,4394
2015-08-28 16:00:00,3631
2015-08-28 17:00:00,2586
2015-08-28 18:00:00,1216
2015-08-28 19:00:00,692
2015-08-28 20:00:00,640
2015-08-28 21:00:00,642
2015-08-28 22:00:00,642
2015-08-28 23:00:00,597
2015-08-29 00:00:00,439
2015-08-29 01:00:00,379
2015-08-29 02:00:00,371
2015-08-29 03:00:00,244
2015-08-29 04:00:00,100
2015-08-29 05:00:00,64
2015-08-29 06:00:00,411
2015-08-29 07:00:00,1322
2015-08-29 08:00:00,2609
2015-08-29 09:00:00,3981
2015-08-29 10:00:00,4688
2015-08-29 11:00:00,4876
2015-08-29 12:00:00,4800
2015-08-29 13:00:00,4472
2015-08-29 14:00:00,3963
2015-08-29 15:00:00,3104
2015-08-29 16:00:00,2365
2015-08-29 17:00:00,1357
2015-08-29 18:00:00,515
2015-08-29 19:00:00,307
2015-08-29 20:00:00,235
2015-08-29 21:00:00,78
2015-08-29 22:00:00,35
2015-08-29 23:00:00,37
2015-08-30 00:00:00,36
2015-08-30 01:00:00,36
2015-08-30 02:00:00,36
2015-08-30 03:00:00,36
2015-08-30 04:00:00,36
2015-08-30 05:00:00,47
2015-08-30 06:00:00,339
2015-08-30 07:00:00,1188
2015-08-30 08:00:00,2641
2015-08-30 09:00:00,3818
2015-08-30 10:00:00,4323
2015-08-30 11:00:00,4356
2015-08-30 12:00:00,3995
2015-08-30 13:00:00,3473
2015-08-30 14:00:00,2801
2015-08-30 15:00:00,2108
2015-08-30 16:00:00,1298
2015-08-30 17:00:00,763
2015-08-30 18:00:00,230
2015-08-30 19:00:00,67
2015-08-30 20:00:00,56
2015-08-30 21:00:00,56
2015-08-30 22:00:00,56
2015-08-30 23:00:00,54
2015-08-31 00:00:00,54
2015-08-31 01:00:00,53
2015-08-31 02:00:00,53
2015-08-31 03:00:00,53
2015-08-31 04:00:00,53
2015-08-31 05:00:00,51
2015-08-31 06:00:00,229
2015-08-31 07:00:00,811
2015-08-31 08:00:00,1421
2015-08-31 09:00:00,1854
2015-08-31 10:00:00,2137
2015-08-31 11:00:00,2434
2015-08-31 12:00:00,2430
2015-08-31 13:00:00,2244
2015-08-31 14:00:00,2141
2015-08-31 15:00:00,2107
2015-08-31 16:00:00,1966
2015-08-31 17:00:00,1561
2015-08-31 18:00:00,606
2015-08-31 19:00:00,152
2015-08-31 20:00:00,45
2015-08-31 21:00:00,40
2015-08-31 22:00:00,55
2015-08-31 23:00:00,55
2015-09-01 00:00:00,54
2015-09-01 01:00:00,53
2015-09-01 02:00:00,42
2015-09-01 03:00:00,36
2015-09-01 04:00:00,35
2015-09-01 05:00:00,35
2015-09-01 06:00:00,55
2015-09-01 07:00:00,704
2015-09-01 08:00:00,1889
2015-09-01 09:00:00,3095
2015-09-01 10:00:00,3712
2015-09-01 11:00:00,3901
2015-09-01 12:00:00,3907
2015-09-01 13:00:00,3833
2015-09-01 14:00:00,3211
2015-09-01 15:00:00,1624
2015-09-01 16:00:00,493
2015-09-01 17:00:00,125
2015-09-01 18:00:00,81
2015-09-01 19:00:00,69
2015-09-01 20:00:00,69
2015-09-01 21:00:00,56
2015-09-01 22:00:00,84
2015-09-01 23:00:00,73
2015-09-02 00:00:00,73
2015-09-02 01:00:00,73
2015-09-02 02:00:00,72
2015-09-02 03:00:00,73
2015-09-02 04:00:00,73
2015-09-02 05:00:00,80
2015-09-02 06:00:00,218
2015-09-02 07:00:00,1296
2015-09-02 08:00:00,2524
2015-09-02 09:00:00,3665
2015-09-02 10:00:00,3939
2015-09-02 11:00:00,3865
2015-09-02 12:00:00,3737
2015-09-02 13:00:00,3644
2015-09-02 14:00:00,3325
2015-09-02 15:00:00,2346
2015-09-02 16:00:00,883
2015-09-02 17:00:00,396
2015-09-02 18:00:00,279
2015-09-02 19:00:00,171
2015-09-02 20:00:00,115
2015-09-02 21:00:00,105
2015-09-02 22:00:00,341
2015-09-02 23:00:00,225
2015-09-03 00:00:00,149
2015-09-03 01:00:00,91
2015-09-03 02:00:00,68
2015-09-03 03:00:00,39
2015-09-03 04:00:00,39
2015-09-03 05:00:00,55
2015-09-03 06:00:00,702
2015-09-03 07:00:00,2210
2015-09-03 08:00:00,4027
2015-09-03 09:00:00,4991
2015-09-03 10:00:00,5215
2015-09-03 11:00:00,5251
2015-09-03 12:00:00,5079
2015-09-03 13:00:00,4839
2015-09-03 14:00:00,4293
2015-09-03 15:00:00,3408
2015-09-03 16:00:00,1957
2015-09-03 17:00:00,872
2015-09-03 18:00:00,668
2015-09-03 19:00:00,622
2015-09-03 20:00:00,572
2015-09-03 21:00:00,560
2015-09-03 22:00:00,19
2015-09-03 23:00:00,17
2015-09-04 00:00:00,17
2015-09-04 01:00:00,17
2015-09-04 02:00:00,17
2015-09-04 03:00:00,17
2015-09-04 04:00:00,17
2015-09-04 05:00:00,31
2015-09-04 06:00:00,188
2015-09-04 07:00:00,566
2015-09-04 08:00:00,844
2015-09-04 09:00:00,1202
2015-09-04 10:00:00,1519
2015-09-04 11:00:00,1706
2015-09-04 12:00:00,1749
2015-09-04 13:00:00,1843
2015-09-04 14:00:00,1908
2015-09-04 15:00:00,1619
2015-09-04 16:00:00,1117
2015-09-04 17:00:00,612
2015-09-04 18:00:00,266
2015-09-04 19:00:00,163
2015-09-04 20:00:00,101
2015-09-04 21:00:00,53
2015-09-04 22:00:00,313
2015-09-04 23:00:00,228
2015-09-05 00:00:00,206
2015-09-05 01:00:00,202
2015-09-05 02:00:00,176
2015-09-05 03:00:00,131
2015-09-05 04:00:00,122
2015-09-05 05:00:00,172
2015-09-05 06:00:00,907
2015-09-05 07:00:00,2664
2015-09-05 08:00:00,4450
2015-09-05 09:00:00,5043
2015-09-05 10:00:00,5298
2015-09-05 11:00:00,5384
2015-09-05 12:00:00,5407
2015-09-05 13:00:00,5244
2015-09-05 14:00:00,4760
2015-09-05 15:00:00,4157
2015-09-05 16:00:00,3398
2015-09-05 17:00:00,2351
2015-09-05 18:00:00,1187
2015-09-05 19:00:00,690
2015-09-05 20:00:00,631
2015-09-05 21:00:00,631
2015-09-05 22:00:00,385
2015-09-05 23:00:00,383
2015-09-06 00:00:00,325
2015-09-06 01:00:00,297
2015-09-06 02:00:00,296
2015-09-06 03:00:00,252
2015-09-06 04:00:00,156
2015-09-06 05:00:00,305
2015-09-06 06:00:00,935
2015-09-06 07:00:00,1978
2015-09-06 08:00:00,2951
2015-09-06 09:00:00,3500
2015-09-06 10:00:00,3797
2015-09-06 11:00:00,3858
2015-09-06 12:00:00,4003
2015-09-06 13:00:00,4085
2015-09-06 14:00:00,3775
2015-09-06 15:00:00,3195
2015-09-06 16:00:00,2601
2015-09-06 17:00:00,1968
2015-09-06 18:00:00,1039
2015-09-06 19:00:00,422
2015-09-06 20:00:00,320
2015-09-06 21:00:00,312
2015-09-06 22:00:00,589
2015-09-06 23:00:00,562
2015-09-07 00:00:00,556
2015-09-07 01:00:00,540
2015-09-07 02:00:00,455
2015-09-07 03:00:00,368
2015-09-07 04:00:00,293
2015-09-07 05:00:00,347
2015-09-07 06:00:00,1020
2015-09-07 07:00:00,2750
2015-09-07 08:00:00,4134
2015-09-07 09:00:00,4718
2015-09-07 10:00:00,5154
2015-09-07 11:00:00,5281
2015-09-07 12:00:00,5266
2015-09-07 13:00:00,5126
2015-09-07 14:00:00,4955
2015-09-07 15:00:00,4689
2015-09-07 16:00:00,4223
2015-09-07 17:00:00,3481
2015-09-07 18:00:00,2280
2015-09-07 19:00:00,1131
2015-09-07 20:00:00,826
2015-09-07 21:00:00,786
2015-09-07 22:00:00,26
2015-09-07 23:00:00,26
2015-09-08 00:00:00,26
2015-09-08 01:00:00,27
2015-09-08 02:00:00,27
2015-09-08 03:00:00,28
2015-09-08 04:00:00,36
2015-09-08 05:00:00,73
2015-09-08 06:00:00,485
2015-09-08 07:00:00,1176
2015-09-08 08:00:00,2194
2015-09-08 09:00:00,3155
2015-09-08 10:00:00,3603
2015-09-08 11:00:00,3562
2015-09-08 12:00:00,3323
2015-09-08 13:00:00,3051
2015-09-08 14:00:00,2618
2015-09-08 15:00:00,2133
2015-09-08 16:00:00,1543
2015-09-08 17:00:00,979
2015-09-08 18:00:00,369
2015-09-08 19:00:00,51
2015-09-08 20:00:00,25
2015-09-08 21:00:00,28
2015-09-08 22:00:00,352
2015-09-08 23:00:00,327
2015-09-09 00:00:00,308
2015-09-09 01:00:00,216
2015-09-09 02:00:00,114
2015-09-09 03:00:00,83
2015-09-09 04:00:00,70
2015-09-09 05:00:00,66
2015-09-09 06:00:00,340
2015-09-09 07:00:00,1273
2015-09-09 08:00:00,2635
2015-09-09 09:00:00,3582
2015-09-09 10:00:00,4055
2015-09-09 11:00:00,4274
2015-09-09 12:00:00,4579
2015-09-09 13:00:00,4402
2015-09-09 14:00:00,3985
2015-09-09 15:00:00,3382
2015-09-09 16:00:00,2505
2015-09-09 17:00:00,1432
2015-09-09 18:00:00,776
2015-09-09 19:00:00,522
2015-09-09 20:00:00,297
2015-09-09 21:00:00,135
2015-09-09 22:00:00,196
2015-09-09 23:00:00,90
2015-09-10 00:00:00,62
2015-09-10 01:00:00,62
2015-09-10 02:00:00,61
2015-09-10 03:00:00,62
2015-09-10 04:00:00,62
2015-09-10 05:00:00,62
2015-09-10 06:00:00,152
