Time,British
3724,1.92095
3725,1.9261
3726,1.92525
3727,1.91775
3728,1.9157
3729,1.92535
3730,1.91955
3731,1.9139
3732,1.92225
3733,1.92225
3734,1.8993
3735,1.9
3736,1.8737
3737,1.8715
3738,1.87
3739,1.87065
3740,1.87065
3741,1.86565
3742,1.87365
3743,1.8831
3744,1.8892
3745,1.88445
3746,1.88145
3747,1.88155
3748,1.8722
3749,1.8777
3750,1.8775
3751,1.876
3752,1.8746
3753,1.88605
3754,1.88605
3755,1.8887
3756,1.8845
3757,1.89405
3758,1.8806
3759,1.8933
3760,1.8934
3761,1.89305
3762,1.9029
3763,1.9173
3764,1.9195
3765,1.9132
3766,1.9161
3767,1.91585
3768,1.91585
3769,1.9102
3770,1.904
3771,1.90665
3772,1.90925
3773,1.9102
3774,1.9085
3775,1.9085
3776,1.89415
3777,1.89215
3778,1.9011
3779,1.9042
3780,1.8925
3781,1.8913
3782,1.8913
3783,1.8828
3784,1.8824
3785,1.875
3786,1.8647
3787,1.8545
3788,1.8509
3789,1.84945
3790,1.83535
3791,1.83945
3792,1.836
3793,1.83665
3794,1.8251
3795,1.8268
3796,1.8273
3797,1.8288
3798,1.82795
3799,1.8321
3800,1.8225
3801,1.8226
3802,1.8242
3803,1.82495
3804,1.8235
3805,1.8224
3806,1.81445
3807,1.81765
3808,1.81575
3809,1.81495
3810,1.81595
3811,1.81955
3812,1.8299
3813,1.83825
3814,1.81955
3815,1.81135
3816,1.81255
3817,1.80175
3818,1.80595
3819,1.8184
3820,1.81975
3821,1.8238
3822,1.83265
3823,1.83265
3824,1.824
3825,1.82655
3826,1.8219
3827,1.819
3828,1.8207
3829,1.82315
3830,1.8283
3831,1.8174
3832,1.8055
3833,1.786
3834,1.7718
3835,1.7686
3836,1.76755
3837,1.76075
3838,1.75345
3839,1.75835
3840,1.7365
3841,1.73775
3842,1.73775
3843,1.773364
3844,1.75295
3845,1.76075
3846,1.7542
3847,1.7504
3848,1.748
3849,1.7387
3850,1.72965
3851,1.7469
3852,1.7434
3853,1.74115
3854,1.74115
3855,1.7425
3856,1.74285
3857,1.7423
3858,1.7516
3859,1.75805
3860,1.7583
3861,1.769
3862,1.77125
3863,1.78065
3864,1.7798
3865,1.7759
3866,1.78735
3867,1.784
3868,1.7955
3869,1.80725
3870,1.81435
3871,1.8148
3872,1.81455
3873,1.8105
3874,1.8095
3875,1.80625
3876,1.79415
3877,1.80255
3878,1.7993
3879,1.7989
3880,1.80485
3881,1.8071
3882,1.8003
3883,1.8003
3884,1.79995
3885,1.7832
3886,1.7974
3887,1.8296
3888,1.8393
3889,1.84375
3890,1.8422
3891,1.8396
3892,1.83915
3893,1.8417
3894,1.83835
3895,1.83945
3896,1.8228
3897,1.82235
3898,1.8252
3899,1.80515
3900,1.8042
3901,1.80855
3902,1.8027
3903,1.80565
3904,1.8047
3905,1.81095
3906,1.7924
3907,1.7778
3908,1.77245
3909,1.77825
3910,1.76585
3911,1.76185
3912,1.7615
3913,1.7643
3914,1.76475
3915,1.7594
3916,1.7594
3917,1.76295
3918,1.77215
3919,1.75945
3920,1.76085
3921,1.76065
3922,1.75225
3923,1.7463
3924,1.7518
3925,1.74855
3926,1.7666
3927,1.77025
3928,1.76975
3929,1.75465
3930,1.7482
3931,1.76245
3932,1.76975
3933,1.7744
3934,1.76925
3935,1.76885
3936,1.7691
3937,1.7859
3938,1.7767
3939,1.7831
3940,1.77665
3941,1.7736
3942,1.77325
3943,1.77145
3944,1.76415
3945,1.76975
3946,1.77325
3947,1.75865
3948,1.7638
3949,1.74955
3950,1.7416
3951,1.74125
3952,1.74045
3953,1.74135
3954,1.7422
3955,1.74185
3956,1.7422
3957,1.73885
3958,1.7359
3959,1.71865
3960,1.72025
3961,1.71555
3962,1.71675
3963,1.7167
3964,1.7204
3965,1.72315
3966,1.7216
3967,1.71545
3968,1.71545
3969,1.71285
3970,1.72855
3971,1.7165
3972,1.72955
3973,1.73265
3974,1.7336
3975,1.73345
3976,1.73205
3977,1.7409
3978,1.7414
3979,1.7352
3980,1.752
3981,1.7547
3982,1.7547
3983,1.75195
3984,1.7746
3985,1.76995
3986,1.77305
3987,1.76545
3988,1.7727
3989,1.7727
3990,1.772701
3991,1.7631
3992,1.7556
3993,1.745181
3994,1.7382
3995,1.7342
3996,1.7292
3997,1.7196
3998,1.72445
3999,1.7204
4000,1.72105
4001,1.721049
4002,1.7479
4003,1.7581
4004,1.7557
4005,1.7692
4006,1.76555
4007,1.7637
4008,1.76605
4009,1.7601
4010,1.7772
4011,1.77445
4012,1.7782
4013,1.76605
4014,1.76595
4015,1.76145
4016,1.7568
4017,1.77115
4018,1.77075
4019,1.77345
4020,1.7864
4021,1.7828
4022,1.78435
4023,1.7812
4024,1.7688
4025,1.76725
4026,1.7782
4027,1.77575
4028,1.77815
4029,1.76255
4030,1.76255
4031,1.76055
4032,1.74685
4033,1.745977
4034,1.7412
4035,1.742943
4036,1.7443
4037,1.7443
4038,1.74325
4039,1.74215
4040,1.7359
4041,1.7393
4042,1.7389
4043,1.74235
4044,1.74235
4045,1.7426
4046,1.7441
4047,1.7459
4048,1.738944
4049,1.7521
4050,1.74065
4051,1.7385
4052,1.755
4053,1.749025
4054,1.7536
4055,1.753325
4056,1.753325
4057,1.758
4058,1.7496
4059,1.7374
4060,1.732203
4061,1.73916
4062,1.7357
4063,1.7357
4064,1.7278
4065,1.7352
4066,1.7465
4067,1.748
4068,1.7565
4069,1.7562
4070,1.7564
4071,1.7551
4072,1.75345
4073,1.74735
4074,1.74635
4075,1.73395
4076,1.74335
4077,1.7437
4078,1.748
4079,1.7429
4080,1.73525
4081,1.728337
4082,1.7375
4083,1.73745
4084,1.7356
4085,1.73925
4086,1.75505
4087,1.752
4088,1.7507
4089,1.7421
4090,1.7421
4091,1.74365
4092,1.74265
4093,1.749649
4094,1.75095
4095,1.7711
4096,1.7825
4097,1.78915
4098,1.7792
4099,1.78315
4100,1.78315
4101,1.78665
4102,1.78645
4103,1.78805
4104,1.7854
4105,1.80115
4106,1.8257
4107,1.8257
4108,1.823925
4109,1.8231
4110,1.84
4111,1.8404
4112,1.8515
4113,1.8593
4114,1.8593
4115,1.8625
4116,1.85785
4117,1.86535
4118,1.858
4119,1.885
4120,1.8959
4121,1.87985
4122,1.8862
4123,1.8841
4124,1.8944
4125,1.8737
4126,1.88415
4127,1.87985
4128,1.8699
4129,1.8742
4130,1.85615
4131,1.85615
4132,1.85875
4133,1.8597
4134,1.88215
4135,1.86875
4136,1.7631
4137,1.88055
4138,1.88055
4139,1.8831
4140,1.8716
4141,1.8621
4142,1.8562
4143,1.8438
4144,1.8405
4145,1.8421
4146,1.83425
4147,1.842825
4148,1.8527
4149,1.85225
4150,1.85225
4151,1.84895
4152,1.83835
4153,1.8447
4154,1.8448
4155,1.82905
4156,1.81775
4157,1.8183
4158,1.81945
4159,1.8254
4160,1.8221
4161,1.8177
4162,1.82825
4163,1.84925
4164,1.84795
4165,1.84445
4166,1.84355
4167,1.8348
4168,1.8365
4169,1.8498
4170,1.84325
4171,1.84465
4172,1.8355
4173,1.843225
4174,1.8378
4175,1.8196
4176,1.8241
4177,1.8433
4178,1.84775
4179,1.857
4180,1.8455
4181,1.840375
4182,1.85505
4183,1.8565
4184,1.86255
4185,1.86255
4186,1.86295
4187,1.86665
4188,1.8772
4189,1.87605
4190,1.8868
4191,1.90735
4192,1.90735
4193,1.9073
4194,1.90565
4195,1.8997
4196,1.90495
4197,1.8944
4198,1.89115
4199,1.89115
4200,1.89345
4201,1.89035
4202,1.89395
4203,1.89745
4204,1.884925
4205,1.88155
4206,1.88155
4207,1.88265
4208,1.8913
4209,1.8883
4210,1.8917
4211,1.886042
4212,1.8879
4213,1.8879
4214,1.8882
4215,1.89655
4216,1.899
4217,1.9048
4218,1.9039
4219,1.9057
4220,1.9057
4221,1.9072
4222,1.9035
4223,1.8941
4224,1.88645
4225,1.87455
4226,1.8658
4227,1.86515
4228,1.86585
4229,1.86825
4230,1.87295
4231,1.8775
4232,1.8862
4233,1.8782
4234,1.8782
4235,1.87945
4236,1.8815
4237,1.8808
4238,1.89035
4239,1.90315
4240,1.89955
4241,1.90015
4242,1.90235
4243,1.89495
4244,1.89125
4245,1.87565
4246,1.87235
4247,1.87235
4248,1.8714
4249,1.8867
4250,1.8871
4251,1.88635
4252,1.8791
4253,1.87125
4254,1.87125
4255,1.87035
4256,1.8659
4257,1.8548
4258,1.8552
4259,1.85865
4260,1.854
4261,1.8638
4262,1.869825
4263,1.8688
4264,1.8775
4265,1.8834
4266,1.88315
4267,1.88265
4268,1.87285
4269,1.8738
4270,1.8797
4271,1.8917
4272,1.89805
4273,1.89805
4274,1.89665
4275,1.89935
4276,1.9081
4277,1.9072
4278,1.90745
4279,1.90075
4280,1.90115
4281,1.9011
4282,1.89905
4283,1.906677
4284,1.90385
4285,1.9067
4286,1.91055
4287,1.9112
4288,1.91435
4289,1.90375
4290,1.89605
4291,1.8888
4292,1.8879
4293,1.89795
4294,1.89455
4295,1.89435
4296,1.89815
4297,1.89935
4298,1.91385
4299,1.9153
4300,1.9326
4301,1.93915
4302,1.9391
4303,1.95335
4304,1.9459
4305,1.9668
4306,1.98035
4307,1.98125
4308,1.9811
4309,1.97875
4310,1.97375
4311,1.96715
4312,1.96225
4313,1.95425
4314,1.95425
4315,1.9508
4316,1.9596
4317,1.9708
4318,1.96685
4319,1.96075
4320,1.9517
4321,1.95235
4322,1.9535
4323,1.94855
4324,1.9715
4325,1.9654
4326,1.9624
4327,1.9554
4328,1.95725
4329,1.9617
4330,1.9613
4331,1.95875
4332,1.95905
4333,1.96535
4334,1.97435
4335,1.9508
4336,1.941
4337,1.9294
4338,1.9294
4339,1.9263
4340,1.9432
4341,1.9358
4342,1.9331
4343,1.9444
4344,1.9577
4345,1.95915
4346,1.9579
4347,1.96305
4348,1.9614
4349,1.9698
4350,1.97405
4351,1.973
4352,1.973
4353,1.9742
4354,1.9782
4355,1.982
4356,1.9668
4357,1.96615
4358,1.9607
4359,1.9607
4360,1.9586
4361,1.96105
4362,1.962
4363,1.9639
4364,1.9674
4365,1.9662
4366,1.9672
4367,1.96565
4368,1.961
4369,1.9692
4370,1.9712
4371,1.9573
4372,1.94935
4373,1.9472
4374,1.952472
4375,1.9614
4376,1.9543
4377,1.9499
4378,1.94795
4379,1.95765
4380,1.95195
4381,1.9533
4382,1.9625
4383,1.9638
4384,1.9654
4385,1.9592
4386,1.9577
4387,1.94375
4388,1.9247
4389,1.92575
4390,1.9305
4391,1.92965
4392,1.93405
4393,1.929
4394,1.93265
4395,1.9362
4396,1.93585
4397,1.94105
4398,1.9452
4399,1.95845
4400,1.95935
4401,1.9681
4402,1.96135
4403,1.9694
4404,1.9626
4405,1.96265
4406,1.96795
4407,1.979
4408,1.976
4409,1.9761
4410,1.9624
4411,1.97155
4412,1.97705
4413,1.9773
4414,1.9868
4415,1.99025
4416,2.00235
4417,2.0022
4418,2.001
4419,2.0027
4420,1.99035
4421,1.99765
4422,2.0016
4423,1.9988
4424,1.9909
4425,1.971188
4426,1.9933
4427,1.9942
4428,1.9892
4429,1.9972
4430,1.97855
4431,1.9822
4432,1.986
4433,1.9774
4434,1.975
4435,1.97035
4436,1.9756
4437,1.9867
4438,1.9852
4439,1.9828
4440,1.9835
4441,1.9812
4442,1.97465
4443,1.98205
4444,1.9918
4445,1.99435
4446,1.9764
4447,1.969
4448,1.975
4449,1.9732
4450,1.9694
4451,1.9828
4452,1.98855
4453,1.99425
4454,1.9923
4455,1.99935
4456,1.9996
4457,2.01635
4458,2.01775
4459,2.0162
4460,2.0126
4461,2.0116
4462,2.0162
4463,2.0252
4464,2.033
4465,2.031
4466,2.034
4467,2.0368
4468,2.0467
4469,2.05365
4470,2.051
4471,2.0562
4472,2.0583
4473,2.0613
4474,2.0518
4475,2.05335
4476,2.0243
4477,2.0243
4478,2.037
4479,2.031
4480,2.0414
4481,2.0223
4482,2.0366
4483,2.0258
4484,2.0116
4485,1.9999
4486,1.9923
4487,1.9794
4488,1.97935
4489,1.9838
4490,1.9828
4491,1.99025
4492,1.99915
4493,2.0157
4494,2.0138
4495,2.0072
4496,2.01715
4497,2.01645
4498,2.01715
4499,2.0188
4500,2.0138
4501,2.0226
4502,2.0224
4503,2.0285
4504,2.028
4505,2.0306
4506,2.0311
4507,2.0311
4508,2.00655
4509,1.9941
4510,2.0132
4511,2.00015
4512,2.0088
4513,2.0202
4514,2.022
4515,2.0184
4516,2.0156
4517,2.0242
4518,2.0454
4519,2.0432
4520,2.0408
4521,2.035
4522,2.0397
4523,2.0421
4524,2.0364
4525,2.0334
4526,2.0425
4527,2.0332
4528,2.0373
4529,2.0417
4530,2.0323
4531,2.0372
4532,2.0449
4533,2.0546
4534,2.0274
4535,2.0496
4536,2.0473
4537,2.0502
4538,2.0522
4539,2.0602
4540,2.06675
4541,2.0761
4542,2.08
4543,2.0892
4544,2.081
4545,2.087
4546,2.1041
4547,2.109
4548,2.0852
4549,2.0604
4550,2.0728
4551,2.06575
4552,2.0468
4553,2.0522
4554,2.0517
4555,2.0642
4556,2.0584
4557,2.0618
4558,2.05745
4559,2.06725
4560,2.0703
4561,2.06805
4562,2.0621
4563,2.056
4564,2.0678
4565,2.0587
4566,2.02855
4567,2.0256
4568,2.03005
4569,2.046
4570,2.0405
4571,2.0458
4572,2.03925
4573,2.01785
4574,2.01565
4575,2.0177
4576,2.0042
4577,1.9832
4578,1.9761
4579,1.9796
4580,1.9834
4581,1.9882
4582,1.9967
4583,1.9925
4584,1.9853
4585,1.9782
4586,1.9709
4587,1.97405
4588,1.9753
4589,1.9726
4590,1.9572
4591,1.9568
4592,1.9565
4593,1.9588
4594,1.97175
4595,1.9636
4596,1.9784
4597,1.9543
4598,1.9448
4599,1.9602
4600,1.95
4601,1.9716
4602,1.9817
4603,1.984
4604,1.98685
4605,1.9876
4606,1.9892
4607,1.9663
4608,1.9752
4609,1.9644
4610,1.9622
4611,1.9432
4612,1.9457
4613,1.9476
4614,1.9608
4615,1.96225
4616,1.971
4617,1.9614
4618,1.95175
4619,1.951
4620,1.9414
4621,1.9598
4622,1.9665
4623,1.9675
4624,1.9723
4625,1.9887
4626,1.9896
4627,1.9869
4628,1.9831
4629,1.9871
4630,1.9895
4631,2.00945
4632,2.0143
4633,2.0092
4634,2.00505
4635,2.0217
4636,2.0306
4637,2.01975
4638,2.0012
4639,2.0201
4640,1.9861
4641,1.9806
4642,1.9816
4643,1.9854
4644,1.9988
4645,2.0007
4646,2.0088
4647,2.0088
4648,1.9858
4649,1.9776
4650,1.9824
4651,1.99585
4652,1.9934
4653,1.98535
4654,1.96875
4655,1.9762
4656,1.974
4657,1.9821
4658,1.9818
4659,1.9624
4660,1.974
4661,1.9902
4662,1.998193
4663,1.98059
4664,1.995805
4665,1.979195
4666,1.97091
4667,1.9828
4668,1.991
4669,1.972495
4670,1.982505
4671,1.973225
4672,1.9733
4673,1.967815
4674,1.972605
4675,1.9525
4676,1.95472
4677,1.9536
4678,1.95632
4679,1.9477
4680,1.94501
4681,1.9459
4682,1.9554
4683,1.9487
4684,1.97085
4685,1.9657
4686,1.9804
4687,1.9802
4688,1.98235
4689,1.9754
4690,1.9814
4691,1.97425
4692,1.9823
4693,1.9746
4694,1.965715
4695,1.9642
4696,1.9541
4697,1.95935
4698,1.973295
4699,1.9538
4700,1.9646
4701,1.943605
4702,1.953711
4703,1.96339
4704,1.9564
4705,1.95771
4706,1.972715
4707,1.97405
4708,1.96255
4709,1.9711
4710,1.9679
4711,1.9864
4712,1.990421
4713,1.99105
4714,1.994515
4715,1.9936
4716,1.9814
4717,1.9835
4718,1.968489
4719,1.96829
4720,1.981691
4721,1.97699
4722,1.9894
4723,1.99458
4724,2.0018
4725,1.9985
4726,2.0024
4727,1.9988
4728,1.9976
4729,1.99085
4730,1.99729
4731,1.98395
4732,1.9897
4733,1.980289
4734,1.9804
4735,1.9806
4736,1.98155
4737,1.97335
4738,1.9622
4739,1.9524
4740,1.9498
4741,1.9438
4742,1.9208
4743,1.91025
4744,1.8934
4745,1.8713
4746,1.86795
4747,1.866525
4748,1.86855
4749,1.866
4750,1.8648
4751,1.8752
4752,1.858414
4753,1.855085
4754,1.83719
4755,1.83085
4756,1.827775
4757,1.800861
4758,1.800815
4759,1.782515
4760,1.7729
4761,1.77385
4762,1.77785
4763,1.75448
4764,1.76821
4765,1.76025
4766,1.75055
4767,1.79475
4768,1.7888
4769,1.7866
4770,1.79789
4771,1.8248
4772,1.8307
4773,1.84785
4774,1.8545
4775,1.8516
4776,1.834
4777,1.83935
4778,1.80315
4779,1.7788
4780,1.77732
4781,1.76605
4782,1.77505
4783,1.73878
4784,1.75838
4785,1.730875
4786,1.7212
4787,1.71255
4788,1.73865
4789,1.7483
4790,1.74402
4791,1.72509
4792,1.73225
4793,1.7132
4794,1.68655
4795,1.57415
4796,1.55815
4797,1.5552
4798,1.63205
4799,1.63825
4800,1.585319
4801,1.60856
4802,1.596795
4803,1.5828
4804,1.58809
4805,1.57895
4806,1.56495
4807,1.5408
4808,1.503895
4809,1.4797
4810,1.46555
4811,1.50159
4812,1.498905
4813,1.514685
4814,1.4788
4815,1.49558
4816,1.50865
4817,1.527275
4818,1.5427
4819,1.53849
4820,1.5386
4821,1.482805
4822,1.49401
4823,1.47781
4824,1.47535
4825,1.4749
4826,1.48581
4827,1.47775
4828,1.483
4829,1.49385
4830,1.49565
4831,1.529695
4832,1.526975
4833,1.545015
4834,1.5063
4835,1.49555
4836,1.4811
4837,1.47145
4838,1.474975
4839,1.47405
4840,1.46645
4841,1.45975
4842,1.44191
4843,1.446605
4844,1.459
4845,1.45345
4846,1.467805
4847,1.49275
4848,1.51395
4849,1.5191
4850,1.51465
4851,1.4838
4852,1.45565
4853,1.46085
4854,1.4604
4855,1.4739
4856,1.45212
4857,1.39285
4858,1.37635
4859,1.37365
4860,1.395889
4861,1.4018
4862,1.4169
4863,1.42945
4864,1.42855
4865,1.44725
4866,1.416285
4867,1.4432
4868,1.446775
4869,1.464925
4870,1.47895
4871,1.490575
4872,1.435996
4873,1.424471
4874,1.42615
4875,1.426519
4876,1.42615
4877,1.4256
4878,1.41925
4879,1.43245
4880,1.4437
4881,1.4506
4882,1.448485
4883,1.42605
4884,1.43075
4885,1.427
4886,1.3978
4887,1.40755
4888,1.4148
4889,1.41265
4890,1.4068
4891,1.37685
4892,1.37685
4893,1.37871
4894,1.391705
4895,1.40249
4896,1.40705
4897,1.4035
4898,1.4289
4899,1.4474
4900,1.45095
4901,1.46315
4902,1.46785
4903,1.4595
4904,1.4498
4905,1.42115
4906,1.42485
4907,1.42995
4908,1.4392
4909,1.472585
4910,1.4887
4911,1.47465
4912,1.475115
4913,1.461265
4914,1.46575
4915,1.490237
4916,1.499019
4917,1.4996
4918,1.480475
4919,1.454
4920,1.46988
4921,1.4489
4922,1.46625
4923,1.4636
4924,1.4633
4925,1.47701
4926,1.478595
4927,1.49125
4928,1.497115
4929,1.5089
4930,1.5012
4931,1.5241
4932,1.521685
4933,1.5149
4934,1.530936
4935,1.5225
4936,1.516751
4937,1.5477
4938,1.573377
4939,1.588889
4940,1.592
4941,1.5908
4942,1.59341
4943,1.6055
4944,1.5882
4945,1.621386
4946,1.643815
4947,1.65855
4948,1.628585
4949,1.61
4950,1.598
4951,1.60905
4952,1.630808
4953,1.63329
4954,1.6546
4955,1.64295
4956,1.6256
4957,1.641885
4958,1.63669
4959,1.653783
4960,1.64718
4961,1.6308
4962,1.64515
4963,1.64235
4964,1.63505
4965,1.65265
4966,1.65265
4967,1.654205
4968,1.641913
4969,1.641849
4970,1.628
4971,1.60759
4972,1.60078
4973,1.634014
4974,1.619355
4975,1.621547
4976,1.61535
4977,1.62091
4978,1.63191
4979,1.641699
4980,1.645116
4981,1.633947
4982,1.6332
4983,1.633747
4984,1.652114
4985,1.640891
4986,1.647487
4987,1.652101
4988,1.645292
4989,1.643007
4990,1.643007
4991,1.649253
4992,1.641915
4993,1.636996
4994,1.650002
4995,1.670551
4996,1.671305
4997,1.671305
4998,1.69608
4999,1.692391
5000,1.702751
5001,1.677501
5002,1.668001
5003,1.669254
5004,1.669254
5005,1.644047
5006,1.647446
5007,1.653357
5008,1.658059
5009,1.652811
5010,1.652811
5011,1.63223
5012,1.634949
5013,1.656589
5014,1.655752
5015,1.650219
5016,1.648805
5017,1.65041
5018,1.65041
5019,1.640406
5020,1.634414
5021,1.621652
5022,1.620444
5023,1.629208
5024,1.627353
5025,1.6328
5026,1.62885
5027,1.613801
5028,1.626453
5029,1.632347
5030,1.6396
5031,1.637653
5032,1.639653
5033,1.6332
5034,1.651241
5035,1.654711
5036,1.66707
5037,1.668599
5038,1.667862
5039,1.667042
5040,1.656603
5041,1.649403
5042,1.647894
5043,1.645806
5044,1.626294
5045,1.62685
5046,1.62685
5047,1.621113
5048,1.636193
5049,1.641457
5050,1.603849
5051,1.594451
5052,1.597444
5053,1.597444
5054,1.587591
5055,1.595202
5056,1.600256
5057,1.594896
5058,1.595202
5059,1.587654
5060,1.587654
5061,1.594795
5062,1.592902
5063,1.59052
5064,1.610397
5065,1.58715
5066,1.589547
5067,1.589547
5068,1.579317
5069,1.5886
5070,1.596857
5071,1.625303
5072,1.634454
5073,1.635256
5074,1.635256
5075,1.641591
5076,1.634949
5077,1.660247
5078,1.661406
5079,1.632693
5080,1.630803
5081,1.630803
5082,1.633547
5083,1.634548
5084,1.640595
5085,1.656493
5086,1.645508
5087,1.644548
5088,1.644548
5089,1.640541
5090,1.638391
5091,1.657097
5092,1.656658
5093,1.659903
5094,1.661709
5095,1.661709
5096,1.671794
5097,1.668599
5098,1.656918
5099,1.652961
5100,1.6665
5101,1.667195
5102,1.667195
5103,1.679148
5104,1.677712
5105,1.675603
5106,1.664281
5107,1.65266
5108,1.652852
5109,1.652852
5110,1.662193
5111,1.65788
5112,1.665986
5113,1.649553
5114,1.64875
5115,1.647162
5116,1.647162
5117,1.639801
5118,1.661585
5119,1.664752
5120,1.65799
5121,1.652401
5122,1.65165
5123,1.646443
5124,1.642225
5125,1.629208
5126,1.623996
5127,1.625395
5128,1.624207
5129,1.623838
5130,1.623838
5131,1.628346
5132,1.623548
5133,1.6378
5134,1.613372
5135,1.607278
5136,1.614296
5137,1.614296
5138,1.608105
5139,1.594489
5140,1.595316
5141,1.594007
5142,1.595991
5143,1.601653
5144,1.601653
5145,1.599974
5146,1.588903
5147,1.605214
5148,1.61845
5149,1.613007
5150,1.613046
5151,1.613046
5152,1.610954
5153,1.596704
5154,1.601422
5155,1.591115
5156,1.598261
5157,1.602153
5158,1.602153
5159,1.614479
5160,1.618202
5161,1.627194
5162,1.632307
5163,1.623851
5164,1.626558
5165,1.626545
5166,1.632786
5167,1.63709
5168,1.628691
5169,1.620247
5170,1.611214
5171,1.611863
5172,1.611084
5173,1.624431
5174,1.615587
5175,1.62022
5176,1.613944
5177,1.600897
5178,1.600845
5179,1.59821
5180,1.59261
5181,1.596297
5182,1.591672
5183,1.576541
5184,1.561646
5185,1.561256
5186,1.561256
5187,1.564945
5188,1.567152
5189,1.559843
5190,1.566244
5191,1.566392
5192,1.567005
5193,1.567005
5194,1.566342
5195,1.573193
5196,1.570524
5197,1.558118
5198,1.542401
5199,1.543329
5200,1.543329
5201,1.547485
5202,1.547054
5203,1.543234
5204,1.520589
5205,1.523717
5206,1.523647
5207,1.523647
5208,1.497006
5209,1.494076
5210,1.510688
5211,1.50263
5212,1.512333
5213,1.511259
5214,1.511259
5215,1.50675
5216,1.499026
5217,1.495774
5218,1.504506
5219,1.519018
5220,1.521306
5221,1.519341
5222,1.503601
5223,1.518004
5224,1.533648
5225,1.52439
5226,1.501208
5227,1.501208
5228,1.502156
5229,1.509206
5230,1.504189
5231,1.49038
5232,1.487807
5233,1.487298
5234,1.486039
5235,1.486039
5236,1.497096
5237,1.507909
5238,1.519295
5239,1.527791
5240,1.519849
5241,1.520751
5242,1.520751
5243,1.527791
5244,1.52381
5245,1.526718
5246,1.526205
5247,1.537303
5248,1.536736
5249,1.536736
5250,1.537421
5251,1.538083
5252,1.548107
5253,1.547652
5254,1.538864
5255,1.538746
5256,1.538746
5257,1.530245
5258,1.536098
5259,1.541212
5260,1.537823
5261,1.537255
5262,1.537894
5263,1.537894
5264,1.544855
5265,1.527861
5266,1.517819
5267,1.531652
5268,1.527791
5269,1.530643
5270,1.530643
5271,1.524181
5272,1.516645
5273,1.512196
5274,1.489847
5275,1.47929
5276,1.47929
5277,1.481613
5278,1.485509
5279,1.497409
5280,1.483437
5281,1.468795
5282,1.455244
5283,1.453509
5284,1.455456
5285,1.443814
5286,1.437711
5287,1.440196
5288,1.436389
5289,1.445609
5290,1.447807
5291,1.446153
5292,1.444043
5293,1.435029
5294,1.443689
5295,1.458215
5296,1.446299
5297,1.445045
5298,1.449338
5299,1.45389
5300,1.467244
5301,1.46445
5302,1.46139
5303,1.449548
5304,1.449149
5305,1.449149
5306,1.447199
5307,1.43974
5308,1.455011
5309,1.469508
5310,1.451
5311,1.455752
5312,1.45444
5313,1.474491
5314,1.481065
5315,1.482514
5316,1.481438
5317,1.480341
5318,1.482272
5319,1.482646
5320,1.476909
5321,1.484516
5322,1.491981
5323,1.495215
5324,1.502765
5325,1.506591
5326,1.507454
5327,1.510597
5328,1.507045
5329,1.497006
5330,1.51263
5331,1.517957
5332,1.517658
5333,1.517658
5334,1.513523
5335,1.514486
5336,1.520982
5337,1.512951
5338,1.506115
5339,1.506501
5340,1.506501
5341,1.501502
5342,1.516116
5343,1.526554
5344,1.537894
5345,1.530081
5346,1.529239
5347,1.529239
5348,1.522394
5349,1.529379
5350,1.520219
5351,1.525786
5352,1.54069
5353,1.541949
5354,1.546225
5355,1.54916
5356,1.556251
5357,1.559697
5358,1.56128
5359,1.569834
5360,1.569563
5361,1.57124
5362,1.588588
5363,1.593219
5364,1.586596
5365,1.588411
5366,1.596449
5367,1.597265
5368,1.597265
5369,1.590204
5370,1.578881
5371,1.565729
5372,1.557632
5373,1.560379
5374,1.560842
5375,1.558458
5376,1.566318
5377,1.557511
5378,1.561744
5379,1.560014
5380,1.553157
5381,1.55434
5382,1.551229
5383,1.549163
5384,1.546886
5385,1.544783
5386,1.553977
5387,1.550628
5388,1.551422
5389,1.552554
5390,1.546408
5391,1.533883
5392,1.545308
5393,1.538296
5394,1.544998
5395,1.545141
5396,1.545141
5397,1.540191
5398,1.533883
5399,1.548683
5400,1.544187
5401,1.535131
5402,1.538462
5403,1.538462
5404,1.540998
5405,1.55739
5406,1.563233
5407,1.562354
5408,1.563844
5409,1.563551
5410,1.563551
5411,1.555162
5412,1.553615
5413,1.565607
5414,1.570549
5415,1.581153
5416,1.582654
5417,1.582955
5418,1.584861
5419,1.580878
5420,1.578208
5421,1.570574
5422,1.582804
5423,1.583356
5424,1.581753
5425,1.58446
5426,1.590381
5427,1.590381
5428,1.586294
5429,1.59566
5430,1.594947
5431,1.594947
5432,1.588562
5433,1.578856
5434,1.588663
5435,1.598491
5436,1.603284
5437,1.602461
5438,1.602461
5439,1.593092
5440,1.572451
5441,1.586798
5442,1.572253
5443,1.56789
5444,1.568554
5445,1.567152
5446,1.573713
5447,1.584184
5448,1.575597
5449,1.592458
5450,1.602307
5451,1.604055
5452,1.601948
5453,1.603258
5454,1.602461
5455,1.607976
5456,1.624247
5457,1.622402
5458,1.61794
5459,1.61794
5460,1.613944
5461,1.606348
5462,1.607976
5463,1.612903
5464,1.616109
5465,1.611396
5466,1.611655
5467,1.605987
5468,1.586798
5469,1.594184
5470,1.600897
5471,1.596169
5472,1.598772
5473,1.598133
5474,1.594388
5475,1.582304
5476,1.576516
5477,1.576591
5478,1.559454
5479,1.559454
5480,1.558749
5481,1.554944
