Time,Heart rate
1/1/00 8:18:37,97.9049
1/1/00 8:18:42,97.7598
1/1/00 8:18:47,95.0759
1/1/00 8:18:52,93.0363
1/1/00 8:18:57,92.9701
1/1/00 8:19:02,91.5022
1/1/00 8:19:07,90.9403
1/1/00 8:19:12,92.0374
1/1/00 8:19:17,91.9676
1/1/00 8:19:22,92.8354
1/1/00 8:19:27,94.0212
1/1/00 8:19:32,94.125
1/1/00 8:19:37,93.7466
1/1/00 8:19:42,93.3517
1/1/00 8:19:47,93.1677
1/1/00 8:19:52,93.3983
1/1/00 8:19:57,94.148
1/1/00 8:20:02,95.3425
1/1/00 8:20:07,96.7256
1/1/00 8:20:12,98.0588
1/1/00 8:20:17,99.4869
1/1/00 8:20:22,100.69
1/1/00 8:20:27,101.221
1/1/00 8:20:32,101.524
1/1/00 8:20:37,102.218
1/1/00 8:20:42,102.74
1/1/00 8:20:47,101.49
1/1/00 8:20:52,99.1959
1/1/00 8:20:57,99.1959
1/1/00 8:21:02,99.1959
1/1/00 8:21:07,99.1959
1/1/00 8:21:12,99.1959
1/1/00 8:21:17,99.1959
1/1/00 8:21:22,99.1959
1/1/00 8:21:27,99.1959
1/1/00 8:21:31,99.1959
1/1/00 8:21:36,99.1959
1/1/00 8:21:41,99.1959
1/1/00 8:21:46,99.1959
1/1/00 8:21:51,82.1587
1/1/00 8:21:56,84.4073
1/1/00 8:22:01,85.8818
1/1/00 8:22:06,86.1281
1/1/00 8:22:11,86.2069
1/1/00 8:22:16,87.1156
1/1/00 8:22:21,87.067
1/1/00 8:22:26,85.0111
1/1/00 8:22:31,82.4968
1/1/00 8:22:36,81.0811
1/1/00 8:22:41,81.1827
1/1/00 8:22:46,81.8509
1/1/00 8:22:51,78.7123
1/1/00 8:22:56,73.4366
1/1/00 8:23:01,73.8118
1/1/00 8:23:06,76.5512
1/1/00 8:23:11,78.355
1/1/00 8:23:16,79.7589
1/1/00 8:23:21,80.3707
1/1/00 8:23:26,80.8348
1/1/00 8:23:31,81.7173
1/1/00 8:23:36,83.2031
1/1/00 8:23:41,84.8835
1/1/00 8:23:46,85.7143
1/1/00 8:23:51,85.8857
1/1/00 8:23:56,85.556
1/1/00 8:24:01,83.7363
1/1/00 8:24:06,83.8154
1/1/00 8:24:11,84.1361
1/1/00 8:24:16,81.4231
1/1/00 8:24:21,79.1957
1/1/00 8:24:26,78.5691
1/1/00 8:24:31,78.534
1/1/00 8:24:36,80.0584
1/1/00 8:24:41,81.4947
1/1/00 8:24:46,81.0259
1/1/00 8:24:51,81.4747
1/1/00 8:24:56,83.3899
1/1/00 8:25:01,85.5195
1/1/00 8:25:06,85.8953
1/1/00 8:25:11,85.0616
1/1/00 8:25:16,84.5662
1/1/00 8:25:21,83.5546
1/1/00 8:25:26,84.4518
1/1/00 8:25:31,85.0348
1/1/00 8:25:36,82.342
1/1/00 8:25:41,81.0624
1/1/00 8:25:46,81.2903
1/1/00 8:25:51,80.8731
1/1/00 8:25:56,82.2094
1/1/00 8:26:01,82.7825
1/1/00 8:26:06,81.0877
1/1/00 8:26:11,81.6285
1/1/00 8:26:16,83.4498
1/1/00 8:26:21,84.6325
1/1/00 8:26:26,86.2239
1/1/00 8:26:31,87.0016
1/1/00 8:26:36,86.3185
1/1/00 8:26:41,85.3119
1/1/00 8:26:46,85.4939
1/1/00 8:26:51,86.3644
1/1/00 8:26:56,87.2731
1/1/00 8:27:01,90.0245
1/1/00 8:27:06,92.0245
1/1/00 8:27:11,92.5767
1/1/00 8:27:16,93.653
1/1/00 8:27:21,94.586
1/1/00 8:27:26,95.2681
1/1/00 8:27:31,94.5444
1/1/00 8:27:36,94.0127
1/1/00 8:27:41,94.5733
1/1/00 8:27:46,93.6306
1/1/00 8:27:51,94.067
1/1/00 8:27:56,95.0943
1/1/00 8:28:01,94.9216
1/1/00 8:28:06,96.1808
1/1/00 8:28:11,98.9515
1/1/00 8:28:16,101.739
1/1/00 8:28:21,102.14
1/1/00 8:28:26,101.214
1/1/00 8:28:31,100.946
1/1/00 8:28:36,101.177
1/1/00 8:28:41,101.52
1/1/00 8:28:46,102.928
1/1/00 8:28:51,103.476
1/1/00 8:28:56,103.333
1/1/00 8:29:01,104.024
1/1/00 8:29:06,104.167
1/1/00 8:29:11,104.292
1/1/00 8:29:16,104.583
1/1/00 8:29:21,104.441
1/1/00 8:29:26,103.79
1/1/00 8:29:31,101.623
1/1/00 8:29:36,99.5679
1/1/00 8:29:41,99.1835
1/1/00 8:29:46,98.8567
,
