Time,Canada
3623,0.828295
3624,0.837346
3625,0.838118
3626,0.833889
3627,0.835247
3628,0.83605
3629,0.837767
3630,0.831739
3631,0.83668
3632,0.837661
3633,0.830013
3634,0.83949
3635,0.842957
3636,0.843561
3637,0.843526
3638,0.849834
3639,0.848716
3640,0.842247
3641,0.841751
3642,0.844737
3643,0.838469
3644,0.839631
3645,0.83462
3646,0.828569
3647,0.822639
3648,0.819303
3649,0.816127
3650,0.814531
3651,0.809553
3652,0.812117
3653,0.810143
3654,0.81357
3655,0.813537
3656,0.812414
3657,0.805348
3658,0.811227
3659,0.822402
3660,0.82481
3661,0.916456
3662,0.828157
3663,0.817895
3664,0.813703
3665,0.811655
3666,0.816693
3667,0.811853
3668,0.810438
3669,0.817795
3670,0.821456
3671,0.831532
3672,0.830634
3673,0.823215
3674,0.820042
3675,0.820042
3676,0.823181
3677,0.818733
3678,0.81823
3679,0.810045
3680,0.818766
3681,0.818766
3682,0.817361
3683,0.809881
3684,0.812117
3685,0.806224
3686,0.804829
3687,0.804829
3688,0.805737
3689,0.804699
3690,0.80952
3691,0.804991
3692,0.800256
3693,0.80457
3694,0.797512
3695,0.796813
3696,0.799808
3697,0.799265
3698,0.80551
3699,0.809651
3700,0.809651
3701,0.81126
3702,0.812117
3703,0.809848
3704,0.809127
3705,0.811754
3706,0.81057
3707,0.81636
3708,0.811952
3709,0.803084
3710,0.804117
3711,0.807755
3712,0.807396
3713,0.8141
3714,0.804343
3715,0.804635
3716,0.802472
3717,0.807168
3718,0.810866
3719,0.810866
3720,0.809913
3721,0.819706
3722,0.825525
3723,0.830082
3724,0.82573
3725,0.830323
3726,0.829291
3727,0.830186
3728,0.830668
3729,0.831359
3730,0.828192
3731,0.828706
3732,0.833403
3733,0.832778
3734,0.825287
3735,0.832778
3736,0.822774
3737,0.82203
3738,0.821862
3739,0.82149
3740,0.821862
3741,0.817728
3742,0.82447
3743,0.822098
3744,0.827027
3745,0.823316
3746,0.823384
3747,0.824266
3748,0.818967
3749,0.819941
3750,0.816993
3751,0.818967
3752,0.813868
3753,0.813173
3754,0.818532
3755,0.810077
3756,0.805867
3757,0.807852
3758,0.805023
3759,0.80538
3760,0.806484
3761,0.805315
3762,0.801603
3763,0.805575
3764,0.805477
3765,0.808375
3766,0.810833
3767,0.810833
3768,0.810767
3769,0.806907
3770,0.802729
3771,0.8026
3772,0.799456
3773,0.795862
3774,0.795735
3775,0.793934
3776,0.79526
3777,0.797703
3778,0.800352
3779,0.803374
3780,0.803245
3781,0.805283
3782,0.804246
3783,0.808048
3784,0.808179
3785,0.801539
3786,0.800096
3787,0.792801
3788,0.790326
3789,0.789422
3790,0.787061
3791,0.78911
3792,0.79255
3793,0.791609
3794,0.791077
3795,0.790733
3796,0.79321
3797,0.795577
3798,0.793651
3799,0.790639
3800,0.788955
3801,0.79233
3802,0.794786
3803,0.795925
3804,0.795925
3805,0.797894
3806,0.801796
3807,0.801828
3808,0.802375
3809,0.804182
3810,0.802343
3811,0.803632
3812,0.800833
3813,0.803052
3814,0.795703
3815,0.800416
3816,0.798244
3817,0.794881
3818,0.795608
3819,0.806387
3820,0.807396
3821,0.809684
3822,0.814531
3823,0.810176
3824,0.811293
3825,0.812282
3826,0.808898
3827,0.810668
3828,0.8108
3829,0.810964
3830,0.812315
3831,0.812282
3832,0.817361
3833,0.814531
3834,0.805899
3835,0.80525
3836,0.804214
3837,0.804959
3838,0.803374
3839,0.809192
3840,0.819941
3841,0.81823
3842,0.821659
3843,0.829944
3844,0.827815
3845,0.827301
3846,0.82122
3847,0.819303
3848,0.822098
3849,0.820076
3850,0.81706
3851,0.821997
3852,0.822335
3853,0.820244
3854,0.822166
3855,0.820446
3856,0.813041
3857,0.808734
3858,0.809029
3859,0.814764
3860,0.817595
3861,0.823893
3862,0.827027
3863,0.824063
3864,0.825798
3865,0.821727
3866,0.824674
3867,0.823282
3868,0.825662
3869,0.832154
3870,0.837346
3871,0.835561
3872,0.834516
3873,0.833264
3874,0.833889
3875,0.824198
3876,0.819706
3877,0.829463
3878,0.834899
3879,0.840336
3880,0.841043
3881,0.835876
3882,0.833472
3883,0.833472
3884,0.835946
3885,0.838469
3886,0.840407
3887,0.844167
3888,0.841397
3889,0.840902
3890,0.84122
3891,0.843597
3892,0.844916
3893,0.852043
3894,0.850051
3895,0.849221
3896,0.843277
3897,0.846024
3898,0.845559
3899,0.841503
3900,0.845809
3901,0.847027
3902,0.847422
3903,0.854117
3904,0.854518
3905,0.855395
3906,0.853461
3907,0.853279
3908,0.852551
3909,0.853315
3910,0.848428
3911,0.846274
3912,0.853679
3913,0.859771
3914,0.860104
3915,0.860104
3916,0.853388
3917,0.84538
3918,0.845023
3919,0.852043
3920,0.851789
3921,0.851426
3922,0.85197
3923,0.850159
3924,0.854044
3925,0.846382
3926,0.842993
3927,0.84317
3928,0.843917
3929,0.848104
3930,0.845416
3931,0.850232
3932,0.852915
3933,0.844416
3934,0.840937
3935,0.842424
3936,0.841397
3937,0.849473
3938,0.85481
3939,0.852842
3940,0.850485
3941,0.851499
3942,0.849005
3943,0.850304
3944,0.845273
3945,0.846418
3946,0.846633
3947,0.85197
3948,0.853862
3949,0.844595
3950,0.840018
3951,0.839454
3952,0.840972
3953,0.841008
3954,0.840371
3955,0.841326
3956,0.840124
3957,0.838012
3958,0.838399
3959,0.838118
3960,0.841609
3961,0.841255
3962,0.841078
3963,0.845559
3964,0.85168
3965,0.852769
3966,0.852697
3967,0.85317
3968,0.853643
3969,0.856128
3970,0.856788
3971,0.855139
3972,0.857449
3973,0.858443
3974,0.862255
3975,0.861326
3976,0.861401
3977,0.864267
3978,0.863968
3979,0.863073
3980,0.863148
3981,0.866176
3982,0.863521
3983,0.863483
3984,0.869074
3985,0.869792
3986,0.868508
3987,0.863744
3988,0.862032
3989,0.865464
3990,0.865464
3991,0.855249
3992,0.85266
3993,0.860303
3994,0.856861
3995,0.855945
3996,0.85168
3997,0.858074
3998,0.858922
3999,0.860733
4000,0.855725
4001,0.855725
4002,0.864827
4003,0.870474
4004,0.8604
4005,0.857817
4006,0.856311
4007,0.859624
4008,0.86285
4009,0.86103
4010,0.862924
4011,0.862664
4012,0.862255
4013,0.863707
4014,0.860511
4015,0.853497
4016,0.859254
4017,0.863483
4018,0.862329
4019,0.867039
4020,0.869452
4021,0.867228
4022,0.868432
4023,0.870133
4024,0.87036
4025,0.87222
4026,0.878233
4027,0.876732
4028,0.873897
4029,0.874049
4030,0.872106
4031,0.874279
4032,0.872106
4033,0.87167
4034,0.869338
4035,0.870209
4036,0.863036
4037,0.866251
4038,0.866852
4039,0.865539
4040,0.866626
4041,0.863782
4042,0.864846
4043,0.870284
4044,0.868961
4045,0.868885
4046,0.872182
4047,0.871764
4048,0.86829
4049,0.867717
4050,0.869187
4051,0.876386
4052,0.879314
4053,0.880824
4054,0.883002
4055,0.880941
4056,0.880941
4057,0.881756
4058,0.876962
4059,0.870398
4060,0.867794
4061,0.87128
4062,0.860622
4063,0.860622
4064,0.861549
4065,0.864043
4066,0.865202
4067,0.865688
4068,0.867227
4069,0.863483
4070,0.863483
4071,0.862329
4072,0.861512
4073,0.858406
4074,0.85789
4075,0.85767
4076,0.856751
4077,0.856935
4078,0.855688
4079,0.85481
4080,0.853352
4081,0.849952
4082,0.856494
4083,0.857155
4084,0.855945
4085,0.853315
4086,0.85966
4087,0.860844
4088,0.866063
4089,0.870436
4090,0.870246
4091,0.870663
4092,0.870587
4093,0.874084
4094,0.870322
4095,0.873134
4096,0.876924
4097,0.879856
4098,0.877116
4099,0.879121
4100,0.878773
4101,0.880282
4102,0.878966
4103,0.884251
4104,0.886879
4105,0.890076
4106,0.894454
4107,0.895255
4108,0.895255
4109,0.89674
4110,0.90629
4111,0.90212
4112,0.901754
4113,0.904732
4114,0.903587
4115,0.90465
4116,0.898674
4117,0.908389
4118,0.904773
4119,0.908719
4120,0.901388
4121,0.897666
4122,0.903098
4123,0.896057
4124,0.893376
4125,0.890988
4126,0.895776
4127,0.890036
4128,0.891385
4129,0.902039
4130,0.903057
4131,0.903057
4132,0.904364
4133,0.905182
4134,0.908926
4135,0.907812
4136,0.874814
4137,0.907688
4138,0.908265
4139,0.9081
4140,0.903914
4141,0.898674
4142,0.899564
4143,0.891782
4144,0.903424
4145,0.910788
4146,0.898836
4147,0.897868
4148,0.899523
4149,0.890908
4150,0.890591
4151,0.89075
4152,0.891027
4153,0.895656
4154,0.902161
4155,0.893176
4156,0.890591
4157,0.890036
4158,0.891385
4159,0.891782
4160,0.890353
4161,0.889798
4162,0.900657
4163,0.895616
4164,0.896178
4165,0.899159
4166,0.902039
4167,0.899038
4168,0.899321
4169,0.896941
4170,0.889205
4171,0.883744
4172,0.882457
4173,0.883744
4174,0.886486
4175,0.880514
4176,0.880049
4177,0.882262
4178,0.881679
4179,0.878657
4180,0.874776
4181,0.875925
4182,0.881562
4183,0.880398
4184,0.884056
4185,0.884017
4186,0.88433
4187,0.884447
4188,0.88433
4189,0.887508
4190,0.889363
4191,0.887469
4192,0.887272
4193,0.887745
4194,0.893615
4195,0.889205
4196,0.892379
4197,0.88743
4198,0.888612
4199,0.888612
4200,0.88964
4201,0.887272
4202,0.89071
4203,0.893416
4204,0.889838
4205,0.889166
4206,0.889166
4207,0.888691
4208,0.893455
4209,0.896338
4210,0.898998
4211,0.896309
4212,0.90151
4213,0.90086
4214,0.901998
4215,0.899402
4216,0.902731
4217,0.901104
4218,0.905264
4219,0.905961
4220,0.905961
4221,0.9051
4222,0.903057
4223,0.899726
4224,0.90465
4225,0.900455
4226,0.892658
4227,0.892499
4228,0.891902
4229,0.891782
4230,0.892977
4231,0.892977
4232,0.894095
4233,0.892897
4234,0.892897
4235,0.892698
4236,0.894654
4237,0.886446
4238,0.886721
4239,0.892738
4240,0.894574
4241,0.894494
4242,0.895736
4243,0.897908
4244,0.899928
4245,0.900252
4246,0.895456
4247,0.895375
4248,0.894614
4249,0.896218
4250,0.891146
4251,0.889047
4252,0.887942
4253,0.888376
4254,0.888376
4255,0.887902
4256,0.889521
4257,0.88234
4258,0.878657
4259,0.882418
4260,0.879005
4261,0.879507
4262,0.877385
4263,0.880708
4264,0.886643
4265,0.888849
4266,0.888455
4267,0.888731
4268,0.886446
4269,0.886879
4270,0.889719
4271,0.890551
4272,0.893296
4273,0.893296
4274,0.893376
4275,0.888455
4276,0.890789
4277,0.883392
4278,0.882379
4279,0.885308
4280,0.884995
4281,0.884956
4282,0.885504
4283,0.889061
4284,0.885661
4285,0.885975
4286,0.883236
4287,0.883822
4288,0.883548
4289,0.879565
4290,0.878812
4291,0.878117
4292,0.876002
4293,0.872296
4294,0.87203
4295,0.873096
4296,0.87321
4297,0.872372
4298,0.875887
4299,0.87512
4300,0.881368
4301,0.881951
4302,0.882651
4303,0.883275
4304,0.87831
4305,0.877001
4306,0.872981
4307,0.873477
4308,0.874393
4309,0.876347
4310,0.875695
4311,0.87089
4312,0.869679
4313,0.871042
4314,0.871042
4315,0.87036
4316,0.870853
4317,0.867943
4318,0.864678
4319,0.864118
4320,0.864192
4321,0.86367
4322,0.863968
4323,0.86479
4324,0.868395
4325,0.87127
4326,0.865913
4327,0.860919
4328,0.861067
4329,0.861698
4330,0.858922
4331,0.858885
4332,0.857449
4333,0.859365
4334,0.858775
4335,0.852842
4336,0.849221
4337,0.852152
4338,0.852152
4339,0.852043
4340,0.852115
4341,0.849437
4342,0.851535
4343,0.849798
4344,0.855322
4345,0.854372
4346,0.854445
4347,0.855725
4348,0.850593
4349,0.852806
4350,0.851934
4351,0.852551
4352,0.852697
4353,0.852479
4354,0.846848
4355,0.846489
4356,0.848572
4357,0.845059
4358,0.847565
4359,0.847565
4360,0.847063
4361,0.845952
4362,0.847961
4363,0.850702
4364,0.847817
4365,0.844666
4366,0.843704
4367,0.843989
4368,0.846346
4369,0.845666
4370,0.843633
4371,0.84513
4372,0.852915
4373,0.850955
4374,0.853259
4375,0.857633
4376,0.858885
4377,0.859217
4378,0.858756
4379,0.856935
4380,0.861141
4381,0.861104
4382,0.862329
4383,0.862292
4384,0.858775
4385,0.852224
4386,0.853789
4387,0.84868
4388,0.847278
4389,0.850738
4390,0.849131
4391,0.846848
4392,0.853024
4393,0.855249
4394,0.855542
4395,0.8511
4396,0.850485
4397,0.849293
4398,0.850847
4399,0.859291
4400,0.863894
4401,0.863894
4402,0.861438
4403,0.860104
4404,0.862776
4405,0.863894
4406,0.866664
4407,0.86494
4408,0.863446
4409,0.862589
4410,0.867679
4411,0.871574
4412,0.874355
4413,0.880243
4414,0.879546
4415,0.884134
4416,0.886093
4417,0.891146
4418,0.890829
4419,0.896298
4420,0.892419
4421,0.895536
4422,0.903057
4423,0.90082
4424,0.902894
4425,0.893954
4426,0.903261
4427,0.907112
4428,0.905018
4429,0.9042
4430,0.898715
4431,0.899847
4432,0.910954
4433,0.904241
4434,0.910996
4435,0.922935
4436,0.920387
4437,0.92383
4438,0.922722
4439,0.925412
4440,0.926055
4441,0.932444
4442,0.93006
4443,0.942463
4444,0.944912
4445,0.942329
4446,0.940645
4447,0.942551
4448,0.937383
4449,0.936154
4450,0.936373
4451,0.932444
4452,0.940468
4453,0.939232
4454,0.930882
4455,0.934973
4456,0.934274
4457,0.947239
4458,0.942729
4459,0.946119
4460,0.946119
4461,0.953062
4462,0.953471
4463,0.950932
4464,0.947284
4465,0.955703
4466,0.954335
4467,0.958405
4468,0.958084
4469,0.958359
4470,0.958911
4471,0.955155
4472,0.955612
4473,0.965531
4474,0.960292
4475,0.952835
4476,0.939629
4477,0.935935
4478,0.939805
4479,0.94518
4480,0.948362
4481,0.946656
4482,0.952517
4483,0.946119
4484,0.950616
4485,0.940203
4486,0.929066
4487,0.929454
4488,0.942418
4489,0.945046
4490,0.940955
4491,0.941398
4492,0.947239
4493,0.951158
4494,0.951203
4495,0.942685
4496,0.943263
4497,0.948047
4498,0.947284
4499,0.950299
4500,0.952154
4501,0.950841
4502,0.949217
4503,0.948362
4504,0.949172
4505,0.958176
4506,0.964646
4507,0.968945
4508,0.970403
4509,0.970921
4510,0.986339
4511,0.985076
4512,0.997755
4513,0.999101
4514,0.998203
4515,0.998652
4516,0.995471
4517,0.997108
4518,1.005278
4519,1.006999
4520,1.002054
4521,1.003412
4522,1.002205
4523,1.018382
4524,1.013788
4525,1.017346
4526,1.018797
4527,1.027169
4528,1.027485
4529,1.023803
4530,1.021138
4531,1.025326
4532,1.025904
4533,1.034768
4534,1.01968
4535,1.034447
4536,1.02923
4537,1.034715
4538,1.039447
4539,1.04608
4540,1.048713
4541,1.052742
4542,1.052244
4543,1.069805
4544,1.070377
4545,1.080964
4546,1.091524
4547,1.080089
4548,1.057418
4549,1.035626
4550,1.038745
4551,1.046244
4552,1.023489
4553,1.026958
4554,1.018537
4555,1.015022
4556,1.010662
4557,1.014456
4558,1.010662
4559,1.012351
4560,1.004823
4561,1.008675
4562,1.005682
4563,0.99995
4564,0.998403
4565,0.990001
4566,0.987606
4567,0.986339
4568,0.99458
4569,0.991867
4570,0.988728
4571,0.98868
4572,0.979816
4573,0.983091
4574,0.993493
4575,0.989511
4576,0.99691
4577,1.0006
4578,1.010714
4579,1.015074
4580,1.017294
4581,1.019628
4582,1.01994
4583,1.013069
4584,1.001603
4585,1.003814
4586,1.007049
4587,0.997059
4588,0.994728
4589,1.001603
4590,0.991916
4591,0.988728
4592,0.980729
4593,0.983091
4594,0.9843
4595,0.976706
4596,0.974516
4597,0.973283
4598,0.968429
4599,0.975419
4600,0.97371
4601,0.988142
4602,0.992901
4603,0.996363
4604,1.001853
4605,1.003966
4606,0.992457
4607,1.006188
4608,1.004419
4609,0.993443
4610,0.996165
4611,0.989364
4612,1.001151
4613,0.998054
4614,1.003261
4615,0.9999
4616,1.006087
4617,0.992605
4618,0.992408
4619,0.988289
4620,0.981643
4621,0.986972
4622,0.987996
4623,1.001452
4624,1.012248
4625,1.020564
4626,1.026115
4627,1.015899
4628,1.011736
4629,1.006897
4630,1.010918
4631,1.015589
4632,1.010203
4633,1.003714
4634,1.003966
4635,1.009591
4636,1.016673
4637,1.011071
4638,1.004419
4639,1.005682
4640,0.996016
4641,0.975182
4642,0.977326
4643,0.980296
4644,0.982125
4645,0.982801
4646,0.985902
4647,0.985902
4648,0.973141
4649,0.973757
4650,0.982656
4651,0.992113
4652,0.993838
4653,0.988484
4654,0.986388
4655,0.982946
4656,0.982994
4657,0.976276
4658,0.979624
4659,0.981884
4660,0.998004
4661,0.988338
4662,0.992307
4663,0.994426
4664,0.994243
4665,0.980488
4666,0.98464
4667,0.984107
4668,0.987177
4669,0.986145
4670,0.991002
4671,0.980248
4672,0.981017
4673,0.98668
4674,0.99951
4675,0.997108
4676,0.983623
4677,0.994036
4678,0.994827
4679,0.997506
4680,0.997805
4681,0.997855
4682,1.00015
4683,1.008471
4684,1.007049
4685,1.016673
4686,1.014045
4687,1.011685
4688,1.007201
4689,1.006796
4690,1.010765
4691,1.012402
4692,1.00634
4693,1.005278
4694,0.998752
4695,0.992901
4696,0.983207
4697,0.982077
4698,0.978569
4699,0.976944
4700,0.981826
4701,0.978617
4702,0.974846
4703,0.979768
4704,0.980392
4705,0.982077
4706,0.986568
4707,0.983236
4708,0.984431
4709,0.986923
4710,0.986923
4711,0.988338
4712,0.981696
4713,0.982415
4714,0.978234
4715,0.989007
4716,0.981075
4717,0.980392
4718,0.979665
4719,0.97948
4720,0.988047
4721,0.989413
4722,0.991768
4723,0.99458
4724,0.997705
4725,0.998353
4726,0.998203
4727,0.992556
4728,0.998353
4729,0.990089
4730,0.989364
4731,0.986875
4732,0.98561
4733,0.974629
4734,0.974991
4735,0.97811
4736,0.975848
4737,0.973615
4738,0.965764
4739,0.958865
4740,0.955749
4741,0.950164
4742,0.938262
4743,0.935148
4744,0.93791
4745,0.939496
4746,0.939585
4747,0.943886
4748,0.942241
4749,0.941531
4750,0.943931
4751,0.95702
4752,0.95577
4753,0.952109
4754,0.953812
4755,0.95338
4756,0.951117
4757,0.936838
4758,0.936154
4759,0.934973
4760,0.940999
4761,0.940371
4762,0.944555
4763,0.934798
4764,0.93769
4765,0.932705
4766,0.926741
4767,0.943931
4768,0.936768
4769,0.933097
4770,0.928665
4771,0.934667
4772,0.954791
4773,0.964739
4774,0.964739
4775,0.964702
4776,0.966697
4777,0.968429
4778,0.962835
4779,0.939673
4780,0.943352
4781,0.927042
4782,0.924727
4783,0.908306
4784,0.904797
4785,0.890329
4786,0.870549
4787,0.855348
4788,0.861616
4789,0.863782
4790,0.847529
4791,0.838416
4792,0.846238
4793,0.834986
4794,0.819605
4795,0.781891
4796,0.776572
4797,0.772022
4798,0.812447
4799,0.82203
4800,0.842801
4801,0.869405
4802,0.867058
4803,0.851172
4804,0.84832
4805,0.848824
4806,0.836925
4807,0.829666
4808,0.8142
4809,0.81103
4810,0.807885
4811,0.81707
4812,0.81641
4813,0.808483
4814,0.779114
4815,0.789397
4816,0.811359
4817,0.814067
4818,0.811392
4819,0.809776
4820,0.808211
4821,0.807852
4822,0.804473
4823,0.798276
4824,0.783177
4825,0.786906
4826,0.795732
4827,0.794123
4828,0.796273
4829,0.814697
4830,0.802439
4831,0.810898
4832,0.814538
4833,0.828552
4834,0.835579
4835,0.822639
4836,0.820698
4837,0.82149
4838,0.823079
4839,0.823147
4840,0.818398
4841,0.819874
4842,0.818404
4843,0.813256
4844,0.819504
4845,0.829119
4846,0.839983
4847,0.844096
4848,0.839137
4849,0.843942
4850,0.841468
4851,0.830634
4852,0.814531
4853,0.806354
4854,0.792343
4855,0.802761
4856,0.79923
4857,0.790061
4858,0.786968
4859,0.791838
4860,0.819368
4861,0.818599
4862,0.814133
4863,0.827044
4864,0.818331
4865,0.813802
4866,0.808483
4867,0.812018
4868,0.814797
4869,0.815461
4870,0.818666
4871,0.82021
4872,0.804793
4873,0.802067
4874,0.80289
4875,0.80371
4876,0.804441
4877,0.792487
4878,0.793084
4879,0.796972
4880,0.798531
4881,0.799424
4882,0.805338
4883,0.795982
4884,0.800138
4885,0.785053
4886,0.775624
4887,0.774644
4888,0.78232
4889,0.775585
4890,0.78061
4891,0.768403
4892,0.778574
4893,0.778083
4894,0.781244
4895,0.784588
4896,0.786402
4897,0.787371
4898,0.801218
4899,0.804926
4900,0.810626
4901,0.817996
4902,0.812282
4903,0.813504
4904,0.811227
4905,0.803161
4906,0.792258
4907,0.793399
4908,0.789733
4909,0.807754
4910,0.81473
4911,0.806842
4912,0.807696
4913,0.814759
4914,0.813339
4915,0.826898
4916,0.830595
4917,0.830875
4918,0.824776
4919,0.807396
4920,0.81077
4921,0.806699
4922,0.825457
4923,0.819884
4924,0.820412
4925,0.831241
4926,0.837065
4927,0.843384
4928,0.849542
4929,0.850568
4930,0.854555
4931,0.868961
4932,0.869452
4933,0.861401
4934,0.863306
4935,0.853461
4936,0.849474
4937,0.864521
4938,0.875937
4939,0.890025
4940,0.892061
4941,0.88851
4942,0.892303
4943,0.899535
4944,0.894779
4945,0.919604
4946,0.916632
4947,0.924471
4948,0.904895
4949,0.908802
4950,0.893575
4951,0.897585
4952,0.90559
4953,0.901969
4954,0.90996
4955,0.894614
4956,0.880359
4957,0.88169
4958,0.887057
4959,0.885905
4960,0.879275
4961,0.866664
4962,0.869497
4963,0.865643
4964,0.862813
4965,0.867227
4966,0.867227
4967,0.864192
4968,0.870097
4969,0.86385
4970,0.860733
4971,0.857229
4972,0.855176
4973,0.861289
4974,0.860748
4975,0.859402
4976,0.859753
4977,0.867769
4978,0.881679
4979,0.896298
4980,0.893815
4981,0.896146
4982,0.897022
4983,0.89674
4984,0.903628
4985,0.901555
4986,0.910486
4987,0.919709
4988,0.921786
4989,0.920387
4990,0.920387
4991,0.923745
4992,0.919299
4993,0.916884
4994,0.923873
4995,0.927515
4996,0.926956
4997,0.926956
4998,0.937484
4999,0.929735
5000,0.935016
5001,0.928936
5002,0.92366
5003,0.923404
5004,0.923404
5005,0.915164
5006,0.908839
5007,0.918611
5008,0.919384
5009,0.910167
5010,0.910167
5011,0.902657
5012,0.903751
5013,0.906577
5014,0.913305
5015,0.919202
5016,0.922978
5017,0.923958
5018,0.923958
5019,0.928505
5020,0.921404
5021,0.909906
5022,0.916238
5023,0.918147
5024,0.916128
5025,0.916128
5026,0.915478
5027,0.905563
5028,0.904445
5029,0.906742
5030,0.920984
5031,0.911743
5032,0.921786
5033,0.928634
5034,0.928721
5035,0.926226
5036,0.927111
5037,0.929286
5038,0.927859
5039,0.927128
5040,0.920734
5041,0.931706
5042,0.936023
5043,0.939395
5044,0.933532
5045,0.93362
5046,0.93362
5047,0.927171
5048,0.935174
5049,0.934099
5050,0.91659
5051,0.91462
5052,0.916212
5053,0.916212
5054,0.919244
5055,0.922016
5056,0.93541
5057,0.925583
5058,0.925283
5059,0.923788
5060,0.923788
5061,0.931749
5062,0.945104
5063,0.941531
5064,0.949834
5065,0.958359
5066,0.959693
5067,0.959693
5068,0.967413
5069,0.970167
5070,0.973047
5071,0.968335
5072,0.963855
5073,0.964878
5074,0.964878
5075,0.970403
5076,0.953039
5077,0.961677
5078,0.953698
5079,0.95143
5080,0.949307
5081,0.949307
5082,0.940468
5083,0.939161
5084,0.927394
5085,0.936847
5086,0.926097
5087,0.921956
5088,0.921956
5089,0.930925
5090,0.934492
5091,0.938835
5092,0.938394
5093,0.934798
5094,0.92993
5095,0.92993
5096,0.946566
5097,0.950927
5098,0.9547
5099,0.949478
5100,0.951665
5101,0.950525
5102,0.950525
5103,0.956206
5104,0.943841
5105,0.95249
5106,0.938394
5107,0.934012
5108,0.934754
5109,0.934754
5110,0.94767
5111,0.942774
5112,0.9522
5113,0.942551
5114,0.941349
5115,0.942063
5116,0.942063
5117,0.944724
5118,0.958607
5119,0.954335
5120,0.948857
5121,0.950475
5122,0.94518
5123,0.94518
5124,0.951249
5125,0.943396
5126,0.947553
5127,0.950525
5128,0.945448
5129,0.943263
5130,0.943263
5131,0.943218
5132,0.941797
5133,0.945001
5134,0.933576
5135,0.935878
5136,0.938042
5137,0.938042
5138,0.944002
5139,0.94697
5140,0.954818
5141,0.953516
5142,0.953016
5143,0.953062
5144,0.953062
5145,0.958603
5146,0.959417
5147,0.949208
5148,0.955311
5149,0.949532
5150,0.949532
5151,0.949532
5152,0.963377
5153,0.961904
5154,0.96767
5155,0.966137
5156,0.966277
5157,0.970638
5158,0.970638
5159,0.969288
5160,0.963855
5161,0.967876
5162,0.974469
5163,0.972101
5164,0.971723
5165,0.971723
5166,0.975134
5167,0.968429
5168,0.954381
5169,0.953998
5170,0.947508
5171,0.945626
5172,0.945626
5173,0.9441
5174,0.94304
5175,0.938086
5176,0.939496
5177,0.93835
5178,0.93423
5179,0.93423
5180,0.938632
5181,0.942685
5182,0.942578
5183,0.932244
5184,0.932149
5185,0.934317
5186,0.934317
5187,0.934842
5188,0.936417
5189,0.937374
5190,0.95048
5191,0.949487
5192,0.950968
5193,0.950968
5194,0.954016
5195,0.958782
5196,0.956114
5197,0.956764
5198,0.957488
5199,0.961908
5200,0.961908
5201,0.958901
5202,0.951556
5203,0.947867
5204,0.936672
5205,0.950561
5206,0.950751
5207,0.950751
5208,0.959463
5209,0.96841
5210,0.971997
5211,0.969932
5212,0.972271
5213,0.971308
5214,0.971308
5215,0.971817
5216,0.974754
5217,0.975991
5218,0.974184
5219,0.982145
5220,0.981065
5221,0.981065
5222,0.978857
5223,0.985134
5224,0.990403
5225,0.986407
5226,0.986096
5227,0.986096
5228,0.983091
5229,0.980969
5230,0.982791
5231,0.975524
5232,0.981643
5233,0.971326
5234,0.973994
5235,0.973994
5236,0.979681
5237,0.98174
5238,0.985309
5239,0.991591
5240,0.989609
5241,0.989022
5242,0.989022
5243,0.997039
5244,0.998821
5245,0.998482
5246,0.997108
5247,0.993739
5248,0.997208
5249,0.997208
5250,0.997506
5251,0.998502
5252,1.001813
5253,0.998702
5254,0.984329
5255,0.987167
5256,0.987167
5257,0.981643
5258,1.002305
5259,1.001412
5260,1.000791
5261,0.997287
5262,1.000901
5263,1.000901
5264,0.999001
5265,0.987342
5266,0.988054
5267,0.995818
5268,0.983942
5269,0.982415
5270,0.982415
5271,0.988435
5272,0.976944
5273,0.973151
5274,0.954481
5275,0.959978
5276,0.959978
5277,0.966389
5278,0.97561
5279,0.984058
5280,0.980854
5281,0.98529
5282,0.967773
5283,0.966314
5284,0.966314
5285,0.962705
5286,0.963298
5287,0.955
5288,0.934143
5289,0.94201
5290,0.943396
5291,0.943396
5292,0.944947
5293,0.925763
5294,0.942241
5295,0.951728
5296,0.951475
5297,0.948416
5298,0.948416
5299,0.955657
5300,0.954927
5301,0.961076
5302,0.958212
5303,0.948407
5304,0.941478
5305,0.941478
5306,0.948677
5307,0.948686
5308,0.959693
5309,0.969368
5310,0.963391
5311,0.968429
5312,0.968054
5313,0.96965
5314,0.973217
5315,0.976276
5316,0.971817
5317,0.978636
5318,0.979154
5319,0.97924
5320,0.977718
5321,0.977422
5322,0.961354
5323,0.962455
5324,0.964878
5325,0.965792
5326,0.965531
5327,0.965717
5328,0.947957
5329,0.941265
5330,0.943014
5331,0.939408
5332,0.940291
5333,0.940734
5334,0.938967
5335,0.947885
5336,0.953198
5337,0.956929
5338,0.967867
5339,0.967212
5340,0.967212
5341,0.964804
5342,0.966922
5343,0.968598
5344,0.962112
5345,0.949127
5346,0.945537
5347,0.94518
5348,0.947212
5349,0.955028
5350,0.960513
5351,0.963308
5352,0.963475
5353,0.965531
5354,0.964729
5355,0.968556
5356,0.963763
5357,0.965237
5358,0.965251
5359,0.970959
5360,0.972384
5361,0.970874
5362,0.977326
5363,0.976839
5364,0.980575
5365,0.984252
5366,0.97143
5367,0.972763
5368,0.973615
5369,0.973568
5370,0.964227
5371,0.955201
