Time,Australia
3695,0.76375
3696,0.76595
3697,0.77645
3698,0.78355
3699,0.7852
3700,0.7852
3701,0.78835
3702,0.78655
3703,0.78265
3704,0.78555
3705,0.79025
3706,0.78925
3707,0.79435
3708,0.79215
3709,0.78785
3710,0.78335
3711,0.78665
3712,0.78665
3713,0.793
3714,0.78175
3715,0.78165
3716,0.7814
3717,0.78825
3718,0.79085
3719,0.79065
3720,0.79065
3721,0.79705
3722,0.79235
3723,0.79015
3724,0.78985
3725,0.79395
3726,0.79485
3727,0.78785
3728,0.79055
3729,0.79335
3730,0.79115
3731,0.79095
3732,0.79485
3733,0.79485
3734,0.78755
3735,0.79125
3736,0.77525
3737,0.77245
3738,0.77175
3739,0.77155
3740,0.77155
3741,0.76985
3742,0.77185
3743,0.77275
3744,0.77335
3745,0.77255
3746,0.769
3747,0.77115
3748,0.76655
3749,0.76715
3750,0.76475
3751,0.76845
3752,0.76905
3753,0.77215
3754,0.77215
3755,0.77395
3756,0.77255
3757,0.77815
3758,0.77195
3759,0.77085
3760,0.76835
3761,0.76825
3762,0.76485
3763,0.76975
3764,0.77525
3765,0.77705
3766,0.78315
3767,0.78135
3768,0.78135
3769,0.77815
3770,0.77715
3771,0.77705
3772,0.77925
3773,0.78195
3774,0.78055
3775,0.78055
3776,0.77945
3777,0.77435
3778,0.77845
3779,0.78135
3780,0.77595
3781,0.77525
3782,0.7763
3783,0.77305
3784,0.77555
3785,0.77565
3786,0.76805
3787,0.76265
3788,0.7608
3789,0.76135
3790,0.75695
3791,0.75705
3792,0.75795
3793,0.75785
3794,0.75465
3795,0.755
3796,0.75585
3797,0.75915
3798,0.76195
3799,0.76295
3800,0.76035
3801,0.76125
3802,0.76305
3803,0.76315
3804,0.76115
3805,0.75755
3806,0.75065
3807,0.75495
3808,0.75665
3809,0.7548
3810,0.7548
3811,0.76555
3812,0.76815
3813,0.76955
3814,0.76735
3815,0.76165
3816,0.76145
3817,0.76105
3818,0.76535
3819,0.76725
3820,0.77275
3821,0.77655
3822,0.7776
3823,0.7776
3824,0.77575
3825,0.77745
3826,0.77875
3827,0.7727
3828,0.76685
3829,0.76925
3830,0.76975
3831,0.76625
3832,0.76305
3833,0.76005
3834,0.75235
3835,0.75195
3836,0.75205
3837,0.75055
3838,0.74085
3839,0.74295
3840,0.74245
3841,0.74195
3842,0.74195
3843,0.75605
3844,0.74785
3845,0.75325
3846,0.74995
3847,0.74845
3848,0.75365
3849,0.74955
3850,0.75335
3851,0.76325
3852,0.76695
3853,0.7652
3854,0.7652
3855,0.76225
3856,0.75865
3857,0.75485
3858,0.75615
3859,0.7591
3860,0.75665
3861,0.76095
3862,0.7651
3863,0.77105
3864,0.77335
3865,0.7684
3866,0.76515
3867,0.7605
3868,0.76465
3869,0.77375
3870,0.77225
3871,0.77185
3872,0.7725
3873,0.76835
3874,0.76805
3875,0.75995
3876,0.75465
3877,0.75465
3878,0.75475
3879,0.75595
3880,0.75945
3881,0.75815
3882,0.75605
3883,0.75605
3884,0.75335
3885,0.74665
3886,0.75055
3887,0.76195
3888,0.76555
3889,0.76795
3890,0.76675
3891,0.76815
3892,0.77005
3893,0.77505
3894,0.773
3895,0.77475
3896,0.77155
3897,0.769
3898,0.77165
3899,0.76745
3900,0.76685
3901,0.76715
3902,0.76545
3903,0.76735
3904,0.76985
3905,0.77085
3906,0.76285
3907,0.75825
3908,0.75725
3909,0.75675
3910,0.75355
3911,0.75635
3912,0.75945
3913,0.76115
3914,0.76115
3915,0.76325
3916,0.76325
3917,0.75615
3918,0.75775
3919,0.75685
3920,0.75735
3921,0.7571
3922,0.75795
3923,0.75255
3924,0.75415
3925,0.74795
3926,0.75325
3927,0.75235
3928,0.75225
3929,0.751525
3930,0.74695
3931,0.74995
3932,0.75315
3933,0.74895
3934,0.74935
3935,0.74945
3936,0.74995
3937,0.755325
3938,0.75465
3939,0.75685
3940,0.75095
3941,0.7501
3942,0.74965
3943,0.74825
3944,0.744925
3945,0.74075
3946,0.74105
3947,0.73445
3948,0.73315
3949,0.73305
3950,0.73085
3951,0.733225
3952,0.73335
3953,0.73245
3954,0.7326
3955,0.7326
3956,0.73305
3957,0.72825
3958,0.73205
3959,0.7313
3960,0.73335
3961,0.73325
3962,0.73365
3963,0.73645
3964,0.73665
3965,0.7385
3966,0.73725
3967,0.7358
3968,0.735
3969,0.7344
3970,0.74155
3971,0.73755
3972,0.74005
3973,0.74215
3974,0.74825
3975,0.74825
3976,0.74635
3977,0.75065
3978,0.75245
3979,0.74835
3980,0.74995
3981,0.75005
3982,0.7522
3983,0.75
3984,0.75665
3985,0.75315
3986,0.75535
3987,0.74635
3988,0.74415
3989,0.74385
3990,0.74385
3991,0.74075
3992,0.735
3993,0.734388
3994,0.73145
3995,0.72935
3996,0.72585
3997,0.72905
3998,0.7317
3999,0.73195
4000,0.73275
4001,0.73275
4002,0.74205
4003,0.74685
4004,0.7476
4005,0.7526
4006,0.75225
4007,0.749975
4008,0.75485
4009,0.74995
4010,0.75515
4011,0.75535
4012,0.75765
4013,0.75325
4014,0.7511
4015,0.74795
4016,0.74765
4017,0.74765
4018,0.7469
4019,0.74935
4020,0.75325
4021,0.75145
4022,0.75285
4023,0.75265
4024,0.75015
4025,0.7491
4026,0.75785
4027,0.75335
4028,0.75285
4029,0.74935
4030,0.7492
4031,0.7465
4032,0.74145
4033,0.741079
4034,0.73995
4035,0.740691
4036,0.73465
4037,0.7378
4038,0.73675
4039,0.73715
4040,0.741
4041,0.73835
4042,0.7413
4043,0.74005
4044,0.7383
4045,0.73855
4046,0.73965
4047,0.73855
4048,0.735608
4049,0.7402
4050,0.73795
4051,0.73755
4052,0.74315
4053,0.74605
4054,0.74695
4055,0.74395
4056,0.74395
4057,0.7462
4058,0.74045
4059,0.73435
4060,0.732154
4061,0.735094
4062,0.73355
4063,0.73355
4064,0.73205
4065,0.73465
4066,0.73875
4067,0.73865
4068,0.73775
4069,0.729
4070,0.729
4071,0.72725
4072,0.71925
4073,0.71865
4074,0.71915
4075,0.71105
4076,0.70995
4077,0.70835
4078,0.70755
4079,0.70565
4080,0.70865
4081,0.705827
4082,0.7149
4083,0.71615
4084,0.71685
4085,0.714175
4086,0.72305
4087,0.72645
4088,0.72905
4089,0.72535
4090,0.7273
4091,0.72795
4092,0.72865
4093,0.731576
4094,0.7324
4095,0.73925
4096,0.74285
4097,0.74465
4098,0.73825
4099,0.74365
4100,0.7444
4101,0.74535
4102,0.74415
4103,0.745225
4104,0.75335
4105,0.75575
4106,0.7593
4107,0.7593
4108,0.75875
4109,0.75765
4110,0.76675
4111,0.76885
4112,0.77055
4113,0.77205
4114,0.77205
4115,0.77265
4116,0.76915
4117,0.77255
4118,0.7716
4119,0.77765
4120,0.77165
4121,0.76245
4122,0.76705
4123,0.7595
4124,0.7633
4125,0.75445
4126,0.7524
4127,0.75075
4128,0.75325
4129,0.76015
4130,0.757525
4131,0.757525
4132,0.7575
4133,0.7585
4134,0.76155
4135,0.7506
4136,0.74885
4137,0.7506
4138,0.7506
4139,0.75265
4140,0.74815
4141,0.740775
4142,0.74185
4143,0.74275
4144,0.74785
4145,0.74345
4146,0.73715
4147,0.737025
4148,0.7435
4149,0.7389
4150,0.7389
4151,0.73815
4152,0.7366
4153,0.73865
4154,0.73935
4155,0.7331
4156,0.7315
4157,0.7315
4158,0.73145
4159,0.7338
4160,0.7328
4161,0.7278
4162,0.739675
4163,0.7423
4164,0.74445
4165,0.74355
4166,0.74415
4167,0.741425
4168,0.74585
4169,0.75095
4170,0.74755
4171,0.7522
4172,0.75545
4173,0.7529
4174,0.7523
4175,0.74765
4176,0.74565
4177,0.7504
4178,0.75065
4179,0.751
4180,0.753325
4181,0.7535
4182,0.7615
4183,0.7624
4184,0.7662
4185,0.7662
4186,0.76555
4187,0.7646
4188,0.76725
4189,0.76395
4190,0.7607
4191,0.7655
4192,0.7656
4193,0.76655
4194,0.76385
4195,0.75805
4196,0.76585
4197,0.7681
4198,0.76665
4199,0.76665
4200,0.76705
4201,0.75985
4202,0.76425
4203,0.76805
4204,0.761825
4205,0.7604
4206,0.7605
4207,0.75835
4208,0.76145
4209,0.76315
4210,0.76115
4211,0.758873
4212,0.75765
4213,0.75765
4214,0.75715
4215,0.75955
4216,0.7632
4217,0.76235
4218,0.7639
4219,0.76705
4220,0.76705
4221,0.76875
4222,0.77085
4223,0.77075
4224,0.76705
4225,0.75805
4226,0.75395
4227,0.7539
4228,0.75295
4229,0.751175
4230,0.7526
4231,0.75265
4232,0.75325
4233,0.75305
4234,0.7518
4235,0.7527
4236,0.75505
4237,0.75225
4238,0.75625
4239,0.756825
4240,0.75125
4241,0.74925
4242,0.75425
4243,0.7516
4244,0.7511
4245,0.7473
4246,0.746
4247,0.746
4248,0.74525
4249,0.74755
4250,0.74375
4251,0.74585
4252,0.74555
4253,0.74255
4254,0.7434
4255,0.74225
4256,0.74425
4257,0.74425
4258,0.74235
4259,0.75125
4260,0.750625
4261,0.75395
4262,0.75335
4263,0.7551
4264,0.75895
4265,0.7578
4266,0.75835
4267,0.7597
4268,0.7576
4269,0.7588
4270,0.76145
4271,0.763725
4272,0.7687
4273,0.7687
4274,0.7691
4275,0.76885
4276,0.77565
4277,0.77095
4278,0.7738
4279,0.7699
4280,0.76965
4281,0.77015
4282,0.770725
4283,0.77382
4284,0.76795
4285,0.76925
4286,0.76695
4287,0.7674
4288,0.76735
4289,0.764
4290,0.7659
4291,0.76465
4292,0.76635
4293,0.7685
4294,0.76895
4295,0.76945
4296,0.77055
4297,0.77085
4298,0.7749
4299,0.77555
4300,0.7781
4301,0.78015
4302,0.7788
4303,0.78345
4304,0.784
4305,0.7892
4306,0.7911
4307,0.7911
4308,0.78845
4309,0.7886
4310,0.788
4311,0.7873
4312,0.7878
4313,0.7863
4314,0.7863
4315,0.7841
4316,0.7854
4317,0.787
4318,0.7864
4319,0.7831
4320,0.7827
4321,0.7827
4322,0.78215
4323,0.780875
4324,0.7844
4325,0.786
4326,0.7848
4327,0.783
4328,0.78525
4329,0.7906
4330,0.7883
4331,0.7883
4332,0.78805
4333,0.79135
4334,0.7968
4335,0.791
4336,0.7812
4337,0.7798
4338,0.7798
4339,0.77905
4340,0.78275
4341,0.77995
4342,0.7819
4343,0.77985
4344,0.7827
4345,0.7827
4346,0.78465
4347,0.78285
4348,0.7829
4349,0.787
4350,0.78865
4351,0.7892
4352,0.7892
4353,0.79025
4354,0.7882
4355,0.78565
4356,0.77925
4357,0.7736
4358,0.7722
4359,0.7722
4360,0.7732
4361,0.77225
4362,0.772
4363,0.7753
4364,0.77315
4365,0.7745
4366,0.77485
4367,0.77315
4368,0.7758
4369,0.7766
4370,0.78
4371,0.781
4372,0.7764
4373,0.772
4374,0.77409
4375,0.7838
4376,0.78535
4377,0.7867
4378,0.7862
4379,0.78575
4380,0.78975
4381,0.7888
4382,0.792
4383,0.7932
4384,0.79265
4385,0.78815
4386,0.786
4387,0.7836
4388,0.77365
4389,0.77355
4390,0.776
4391,0.77645
4392,0.7808
4393,0.78275
4394,0.78775
4395,0.78605
4396,0.78845
4397,0.7957
4398,0.8006
4399,0.80155
4400,0.80135
4401,0.80825
4402,0.806
4403,0.8096
4404,0.8066
4405,0.80795
4406,0.80865
4407,0.81725
4408,0.813
4409,0.81865
4410,0.8169
4411,0.82545
4412,0.82495
4413,0.82785
4414,0.83305
4415,0.83215
4416,0.8353
4417,0.8328
4418,0.8274
4419,0.83265
4420,0.82665
4421,0.83045
4422,0.8322
4423,0.82845
4424,0.82535
4425,0.817178
4426,0.821
4427,0.8254
4428,0.828
4429,0.82925
4430,0.82875
4431,0.83315
4432,0.8348
4433,0.82435
4434,0.82265
4435,0.82065
4436,0.8202
4437,0.82435
4438,0.82075
4439,0.8191
4440,0.81975
4441,0.81945
4442,0.82145
4443,0.83285
4444,0.83445
4445,0.83565
4446,0.8412
4447,0.84345
4448,0.8414
4449,0.8406
4450,0.83495
4451,0.84165
4452,0.84625
4453,0.84575
4454,0.8466
4455,0.84795
4456,0.8469
4457,0.8582
4458,0.855
4459,0.858
4460,0.85585
4461,0.85825
4462,0.8596
4463,0.86265
4464,0.8616
4465,0.86455
4466,0.8702
4467,0.87265
4468,0.87345
4469,0.8775
4470,0.87965
4471,0.8798
4472,0.88355
4473,0.883
4474,0.88305
4475,0.87845
4476,0.8559
4477,0.85115
4478,0.85885
4479,0.8516
4480,0.8574
4481,0.85345
4482,0.8618
4483,0.85215
4484,0.84165
4485,0.8378
4486,0.82335
4487,0.78365
4488,0.7999
4489,0.79915
4490,0.80035
4491,0.804
4492,0.81745
4493,0.82985
4494,0.8288
4495,0.8222
4496,0.821
4497,0.8184
4498,0.816
4499,0.8204
4500,0.8234
4501,0.8258
4502,0.82695
4503,0.8259
4504,0.8243
4505,0.8312
4506,0.84165
4507,0.841
4508,0.8418
4509,0.8346
4510,0.85165
4511,0.8544
4512,0.86305
4513,0.8648
4514,0.8672
4515,0.8696
4516,0.87645
4517,0.87845
4518,0.88835
4519,0.893
4520,0.88435
4521,0.88575
4522,0.8884
4523,0.8999
4524,0.8946
4525,0.897
4526,0.89845
4527,0.9053
4528,0.904
4529,0.8994
4530,0.88725
4531,0.89075
4532,0.89365
4533,0.89035
4534,0.88045
4535,0.89555
4536,0.8982
4537,0.90745
4538,0.9164
4539,0.92095
4540,0.91885
4541,0.9261
4542,0.9182
4543,0.9229
4544,0.92
4545,0.9246
4546,0.93735
4547,0.9296
4548,0.90315
4549,0.8804
4550,0.8924
4551,0.901
4552,0.89085
4553,0.8907
4554,0.88545
4555,0.89035
4556,0.86995
4557,0.8719
4558,0.8758
4559,0.8766
4560,0.8754
4561,0.88085
4562,0.87995
4563,0.88325
4564,0.88385
4565,0.8736
4566,0.87005
4567,0.8717
4568,0.8807
4569,0.88145
4570,0.8844
4571,0.8848
4572,0.87505
4573,0.862
4574,0.85795
4575,0.8602
4576,0.86065
4577,0.85845
4578,0.87055
4579,0.87105
4580,0.87375
4581,0.87615
4582,0.8738
4583,0.8777
4584,0.8738
4585,0.881
4586,0.88265
4587,0.8761
4588,0.869
4589,0.88155
4590,0.88185
4591,0.88865
4592,0.8925
4593,0.90005
4594,0.8916
4595,0.87805
4596,0.8861
4597,0.8756
4598,0.8618
4599,0.86925
4600,0.8652
4601,0.8782
4602,0.8816
4603,0.8848
4604,0.8866
4605,0.88915
4606,0.8924
4607,0.9033
4608,0.90945
4609,0.89735
4610,0.8974
4611,0.8948
4612,0.8943
4613,0.90325
4614,0.9074
4615,0.89425
4616,0.90395
4617,0.907
4618,0.91305
4619,0.92125
4620,0.9138
4621,0.91815
4622,0.92375
4623,0.92475
4624,0.92945
4625,0.93835
4626,0.9472
4627,0.93155
4628,0.93825
4629,0.93115
4630,0.93115
4631,0.93235
4632,0.92675
4633,0.9162
4634,0.92515
4635,0.9325
4636,0.94125
4637,0.9385
4638,0.91865
4639,0.92725
4640,0.92115
4641,0.89615
4642,0.8969
4643,0.90675
4644,0.9132
4645,0.92005
4646,0.92105
4647,0.92105
4648,0.91285
4649,0.90585
4650,0.91335
4651,0.91455
4652,0.9215
4653,0.92715
4654,0.93035
4655,0.9293
4656,0.9314
4657,0.9288
4658,0.9246
4659,0.92445
4660,0.9398
4661,0.9368
4662,0.940562
4663,0.9412
4664,0.9454
4665,0.94885
4666,0.9386
4667,0.9328
4668,0.9386
4669,0.93275
4670,0.9432
4671,0.9336
4672,0.93605
4673,0.945455
4674,0.94923
4675,0.94427
4676,0.9444
4677,0.9417
4678,0.94635
4679,0.94205
4680,0.93475
4681,0.93835
4682,0.95465
4683,0.953
4684,0.95945
4685,0.96465
4686,0.956
4687,0.9605
4688,0.9594
4689,0.9592
4690,0.96205
4691,0.95445
4692,0.9551
4693,0.95476
4694,0.95545
4695,0.95333
4696,0.95624
4697,0.95845
4698,0.950735
4699,0.9452
4700,0.94763
4701,0.93344
4702,0.936406
4703,0.94105
4704,0.943545
4705,0.94435
4706,0.94955
4707,0.953235
4708,0.9522
4709,0.95685
4710,0.95455
4711,0.95545
4712,0.956394
4713,0.9569
4714,0.954335
4715,0.96265
4716,0.95965
4717,0.9634
4718,0.953111
4719,0.95285
4720,0.95886
4721,0.961535
4722,0.9677
4723,0.971865
4724,0.97795
4725,0.974255
4726,0.97385
4727,0.9727
4728,0.97474
4729,0.9696
4730,0.9608
4731,0.95613
4732,0.9563
4733,0.950606
4734,0.9512
4735,0.943065
4736,0.9415
4737,0.9317
4738,0.9312
4739,0.91495
4740,0.9108
4741,0.9068
4742,0.8868
4743,0.88235
4744,0.86245
4745,0.8719
4746,0.8696
4747,0.86795
4748,0.872345
4749,0.8724
4750,0.8737
4751,0.87855
4752,0.867484
4753,0.8654
4754,0.8534
4755,0.85535
4756,0.86175
4757,0.848986
4758,0.85
4759,0.83805
4760,0.83524
4761,0.8302
4762,0.82665
4763,0.814
4764,0.811655
4765,0.807
4766,0.7958
4767,0.8233
4768,0.807
4769,0.7942
4770,0.7835
4771,0.79965
4772,0.8289
4773,0.842855
4774,0.83335
4775,0.834
4776,0.8343
4777,0.8327
4778,0.813165
4779,0.79157
4780,0.793865
4781,0.776965
4782,0.7736
4783,0.713855
4784,0.72095
4785,0.66966
4786,0.700955
4787,0.6768
4788,0.6752
4789,0.70475
4790,0.68355
4791,0.6711
4792,0.69595
4793,0.69625
4794,0.6828
4795,0.61325
4796,0.612
4797,0.628235
4798,0.666565
4799,0.6723
4800,0.681612
4801,0.700505
4802,0.69296
4803,0.67165
4804,0.6789
4805,0.6844
4806,0.6765
4807,0.65595
4808,0.6435
4809,0.641
4810,0.6455
4811,0.65565
4812,0.65395
4813,0.65125
4814,0.619535
4815,0.63577
4816,0.64685
4817,0.6472
4818,0.64814
4819,0.658045
4820,0.65164
4821,0.64465
4822,0.64386
4823,0.6502
4824,0.6464
4825,0.646
4826,0.661555
4827,0.65996
4828,0.66135
4829,0.67125
4830,0.6634
4831,0.6678
4832,0.6729
4833,0.69625
4834,0.698155
4835,0.6832
4836,0.683635
4837,0.68105
4838,0.683155
4839,0.68395
4840,0.6875
4841,0.69353
4842,0.69065
4843,0.6927
4844,0.7024
4845,0.71355
4846,0.71525
4847,0.722945
4848,0.71523
4849,0.7086
4850,0.69965
4851,0.68445
4852,0.66606
4853,0.66387
4854,0.656965
4855,0.6657
4856,0.67005
4857,0.64875
4858,0.647755
4859,0.6526
4860,0.660332
4861,0.6619
4862,0.6608
4863,0.66766
4864,0.6537
4865,0.6366
4866,0.6314
4867,0.65035
4868,0.649245
4869,0.65505
4870,0.6755
4871,0.67845
4872,0.654103
4873,0.650714
4874,0.652
4875,0.648082
4876,0.65127
4877,0.6386
4878,0.6356
4879,0.6456
4880,0.642
4881,0.6446
4882,0.650355
4883,0.6478
4884,0.6506
4885,0.642
4886,0.62985
4887,0.6409
4888,0.65015
4889,0.6366
4890,0.64055
4891,0.6321
4892,0.6448
4893,0.647765
4894,0.65196
4895,0.656196
4896,0.65905
4897,0.6604
4898,0.6778
4899,0.6856
4900,0.696
4901,0.7076
4902,0.6964
4903,0.7006
4904,0.70205
4905,0.68565
4906,0.6806
4907,0.6924
4908,0.693
4909,0.7165
4910,0.7174
4911,0.71265
4912,0.712655
4913,0.716306
4914,0.7198
4915,0.728371
4916,0.722773
4917,0.7284
4918,0.7236
4919,0.6963
4920,0.71237
4921,0.70527
4922,0.7195
4923,0.71144
4924,0.7067
4925,0.725455
4926,0.7264
4927,0.73015
4928,0.73875
4929,0.7418
4930,0.75425
4931,0.7609
4932,0.76856
4933,0.7617
4934,0.767711
4935,0.7586
4936,0.748999
4937,0.77403
4938,0.775945
4939,0.7785
4940,0.78455
4941,0.782145
4942,0.784365
4943,0.7862
4944,0.780655
4945,0.805716
4946,0.81105
4947,0.82045
4948,0.8014
4949,0.79795
4950,0.7979
4951,0.79215
4952,0.8007
4953,0.8043
4954,0.82044
4955,0.8133
4956,0.7914
4957,0.796735
4958,0.80356
4959,0.811013
4960,0.80053
4961,0.7842
4962,0.7945
4963,0.7974
4964,0.79755
4965,0.8054
4966,0.8064
4967,0.8066
4968,0.804122
4969,0.79896
4970,0.79345
4971,0.78975
4972,0.7751
4973,0.785238
4974,0.77915
4975,0.775104
4976,0.77853
4977,0.78115
4978,0.787165
4979,0.801378
4980,0.802439
4981,0.802923
4982,0.800993
4983,0.803213
4984,0.813703
4985,0.810833
4986,0.818967
4987,0.81696
4988,0.818431
4989,0.816027
4990,0.816027
4991,0.82176
4992,0.824504
4993,0.814797
4994,0.827438
4995,0.83375
4996,0.835352
4997,0.835317
4998,0.841184
4999,0.840619
5000,0.841008
5001,0.838504
5002,0.838012
5003,0.836155
5004,0.838821
5005,0.833576
5006,0.82991
5007,0.83382
5008,0.841255
5009,0.828397
5010,0.832085
5011,0.832085
5012,0.824063
5013,0.824198
5014,0.830565
5015,0.831186
5016,0.833194
5017,0.834794
5018,0.834794
5019,0.838223
5020,0.835666
5021,0.826651
5022,0.83682
5023,0.841468
5024,0.841963
5025,0.842531
5026,0.842212
5027,0.827575
5028,0.835981
5029,0.839772
5030,0.851752
5031,0.848428
5032,0.851571
5033,0.856384
5034,0.863483
5035,0.862515
5036,0.863931
5037,0.863894
5038,0.86285
5039,0.862589
5040,0.859107
5041,0.863632
5042,0.873401
5043,0.871004
5044,0.868621
5045,0.866964
5046,0.866964
5047,0.863222
5048,0.872791
5049,0.875618
5050,0.864006
5051,0.864155
5052,0.865838
5053,0.865838
5054,0.8726
5055,0.873134
5056,0.883626
5057,0.872144
5058,0.868056
5059,0.865651
5060,0.865651
5061,0.877616
5062,0.890631
5063,0.888257
5064,0.908306
5065,0.901591
5066,0.903179
5067,0.903179
5068,0.906577
5069,0.906536
5070,0.912617
5071,0.918822
5072,0.916045
5073,0.915835
5074,0.915835
5075,0.927214
5076,0.920471
5077,0.929109
5078,0.92366
5079,0.925198
5080,0.921999
5081,0.921999
5082,0.91878
5083,0.915206
5084,0.896861
5085,0.915793
5086,0.901469
5087,0.900739
5088,0.900739
5089,0.908637
5090,0.897787
5091,0.90905
5092,0.908843
5093,0.917726
5094,0.918274
5095,0.918274
5096,0.929195
5097,0.92829
5098,0.927472
5099,0.924599
5100,0.931272
5101,0.93362
5102,0.93362
5103,0.937075
5104,0.925883
5105,0.930146
5106,0.916296
5107,0.915751
5108,0.915248
5109,0.915248
5110,0.924471
5111,0.916884
5112,0.927773
5113,0.911369
5114,0.908554
5115,0.907606
5116,0.907606
5117,0.913743
5118,0.924556
5119,0.925969
5120,0.927042
5121,0.914662
5122,0.914829
5123,0.915332
5124,0.912825
5125,0.907812
5126,0.907441
5127,0.9168
5128,0.91166
5129,0.910913
5130,0.910913
5131,0.915039
5132,0.906618
5133,0.901226
5134,0.885465
5135,0.885975
5136,0.890591
5137,0.890591
5138,0.883158
5139,0.877424
5140,0.881018
5141,0.882535
5142,0.884525
5143,0.884525
5144,0.884525
5145,0.887469
5146,0.895736
5147,0.894374
5148,0.89815
5149,0.897948
5150,0.897948
5151,0.897948
5152,0.912575
5153,0.912242
5154,0.919244
5155,0.916716
5156,0.921022
5157,0.924513
5158,0.924513
5159,0.929454
5160,0.924129
5161,0.921022
5162,0.930189
5163,0.923404
5164,0.922892
5165,0.922509
5166,0.927042
5167,0.923105
5168,0.908265
5169,0.904977
5170,0.904977
5171,0.904486
5172,0.900739
5173,0.903996
5174,0.900901
5175,0.89662
5176,0.896459
5177,0.888336
5178,0.883783
5179,0.883783
5180,0.887705
5181,0.884095
5182,0.881834
5183,0.865651
5184,0.861623
5185,0.861623
5186,0.861623
5187,0.870019
5188,0.877039
5189,0.873362
5190,0.888968
5191,0.883783
5192,0.887075
5193,0.887075
5194,0.889601
5195,0.899281
5196,0.899523
5197,0.896861
5198,0.893655
5199,0.895175
5200,0.895175
5201,0.8992
5202,0.894374
5203,0.893975
5204,0.880824
5205,0.895736
5206,0.896138
5207,0.896138
5208,0.899928
5209,0.903996
5210,0.907276
5211,0.899523
5212,0.906947
5213,0.906372
5214,0.906372
5215,0.908265
5216,0.912825
5217,0.91617
5218,0.914746
5219,0.915499
5220,0.914662
5221,0.914913
5222,0.911577
5223,0.914913
5224,0.922935
5225,0.920217
5226,0.91617
5227,0.91617
5228,0.916422
5229,0.916926
5230,0.917431
5231,0.909835
5232,0.912825
5233,0.902201
5234,0.901713
5235,0.901713
5236,0.914913
5237,0.91878
5238,0.917936
5239,0.920471
5240,0.91878
5241,0.919118
5242,0.919118
5243,0.920302
5244,0.925412
5245,0.929195
5246,0.927988
5247,0.931966
5248,0.933271
5249,0.933271
5250,0.928505
5251,0.928333
5252,0.934579
5253,0.932575
5254,0.923958
5255,0.924984
5256,0.924984
5257,0.920048
5258,0.930146
5259,0.928505
5260,0.9273
5261,0.924642
5262,0.927644
5263,0.927644
5264,0.926183
5265,0.919202
5266,0.922765
5267,0.927816
5268,0.926698
5269,0.930752
5270,0.930752
5271,0.92584
5272,0.910996
5273,0.908265
5274,0.891027
5275,0.889601
5276,0.889601
5277,0.89662
5278,0.900333
5279,0.900576
5280,0.892299
5281,0.899766
5282,0.886289
5283,0.885818
5284,0.888573
5285,0.870171
5286,0.868357
5287,0.845881
5288,0.817461
5289,0.82802
5290,0.832362
5291,0.829738
5292,0.832085
5293,0.81367
5294,0.832154
5295,0.848752
5296,0.844523
5297,0.847099
5298,0.849041
5299,0.844523
5300,0.841114
5301,0.834028
5302,0.838715
5303,0.825083
5304,0.827746
5305,0.827746
5306,0.817261
5307,0.82021
5308,0.831324
5309,0.848464
5310,0.847242
5311,0.850557
5312,0.849329
5313,0.860363
5314,0.862589
5315,0.865276
5316,0.866176
5317,0.869716
5318,0.870095
5319,0.872372
5320,0.878426
5321,0.878194
5322,0.872905
5323,0.871308
5324,0.873744
5325,0.874126
5326,0.874891
5327,0.87222
5328,0.851136
5329,0.84674
5330,0.842389
5331,0.841822
5332,0.843313
5333,0.843313
5334,0.838715
5335,0.849979
5336,0.864528
5337,0.872905
5338,0.875427
5339,0.877809
5340,0.877809
5341,0.874661
5342,0.879894
5343,0.882457
5344,0.880669
5345,0.868659
5346,0.870398
5347,0.870398
5348,0.86881
5349,0.882613
5350,0.884095
5351,0.892937
5352,0.894534
5353,0.893975
5354,0.89531
5355,0.90258
5356,0.900901
5357,0.893655
5358,0.900901
5359,0.903098
5360,0.905059
5361,0.905305
5362,0.911328
5363,0.913826
5364,0.915248
5365,0.914328
5366,0.915667
5367,0.916338
5368,0.91878
5369,0.916003
5370,0.908513
5371,0.8992
5372,0.894534
5373,0.896379
5374,0.893017
5375,0.895255
5376,0.89815
5377,0.907441
5378,0.901226
5379,0.891742
5380,0.890789
5381,0.894374
5382,0.887626
5383,0.890076
5384,0.884251
5385,0.88098
5386,0.88739
5387,0.897263
5388,0.899038
5389,0.897827
5390,0.893735
5391,0.890393
5392,0.908265
5393,0.908843
5394,0.915919
5395,0.915667
5396,0.91659
5397,0.917095
5398,0.913325
5399,0.917684
5400,0.923617
5401,0.925583
5402,0.925754
5403,0.925754
5404,0.934492
5405,0.943396
5406,0.939761
5407,0.933968
5408,0.938527
5409,0.93791
5410,0.93791
5411,0.947598
5412,0.94697
5413,0.953471
5414,0.95338
5415,0.957671
5416,0.959233
5417,0.958313
5418,0.963298
5419,0.968054
5420,0.969932
5421,0.964692
5422,0.971345
5423,0.973047
5424,0.971817
5425,0.966464
5426,0.968804
5427,0.976849
5428,0.980008
5429,0.984931
5430,0.986193
5431,0.986193
5432,0.984931
5433,0.984252
5434,0.992162
5435,0.992851
5436,0.990491
5437,0.987947
5438,0.987947
5439,0.990982
5440,0.973331
5441,0.986096
5442,0.97924
5443,0.979432
5444,0.982898
5445,0.978378
5446,0.991277
5447,0.985222
5448,0.968617
5449,0.977613
5450,0.981354
5451,0.984058
