Date Time,wv (m/s)
12.01.2020 10:20:00,2.13
12.01.2020 10:30:00,2.2
12.01.2020 10:40:00,2.96
12.01.2020 10:50:00,3.22
12.01.2020 11:00:00,2.29
12.01.2020 11:10:00,3.33
12.01.2020 11:20:00,3.37
12.01.2020 11:30:00,3.19
12.01.2020 11:40:00,3.3
12.01.2020 11:50:00,3.31
12.01.2020 12:00:00,3.24
12.01.2020 12:10:00,3.72
12.01.2020 12:20:00,3.89
12.01.2020 12:30:00,2.48
12.01.2020 12:40:00,3.61
12.01.2020 12:50:00,3.13
12.01.2020 13:00:00,3.37
12.01.2020 13:10:00,3.08
12.01.2020 13:20:00,2.21
12.01.2020 13:30:00,2.59
12.01.2020 13:40:00,2.06
12.01.2020 13:50:00,3.87
12.01.2020 14:00:00,2.47
12.01.2020 14:10:00,2.71
12.01.2020 14:20:00,2.07
12.01.2020 14:30:00,2.66
12.01.2020 14:40:00,2.73
12.01.2020 14:50:00,3.37
12.01.2020 15:00:00,2.52
12.01.2020 15:10:00,3.89
12.01.2020 15:20:00,2.42
12.01.2020 15:30:00,3.5
12.01.2020 15:40:00,4.63
12.01.2020 15:50:00,5.82
12.01.2020 16:00:00,1.62
12.01.2020 16:10:00,2.5
12.01.2020 16:20:00,2.67
12.01.2020 16:30:00,2.24
12.01.2020 16:40:00,2.8
12.01.2020 16:50:00,2.02
12.01.2020 17:00:00,2.3
12.01.2020 17:10:00,2.58
12.01.2020 17:20:00,3.74
12.01.2020 17:30:00,3.21
12.01.2020 17:40:00,2.49
12.01.2020 17:50:00,2.24
12.01.2020 18:00:00,2.01
12.01.2020 18:10:00,3.09
12.01.2020 18:20:00,2.86
12.01.2020 18:30:00,1.98
12.01.2020 18:40:00,4.04
12.01.2020 18:50:00,5.23
12.01.2020 19:00:00,5.82
12.01.2020 19:10:00,5.59
12.01.2020 19:20:00,3.21
12.01.2020 19:30:00,3.23
12.01.2020 19:40:00,4.24
12.01.2020 19:50:00,5.43
12.01.2020 20:00:00,6.88
12.01.2020 20:10:00,5.56
12.01.2020 20:20:00,4.53
12.01.2020 20:30:00,7.59
12.01.2020 20:40:00,6.69
12.01.2020 20:50:00,6.83
12.01.2020 21:00:00,7.37
12.01.2020 21:10:00,7.36
12.01.2020 21:20:00,6.48
12.01.2020 21:30:00,4.72
12.01.2020 21:40:00,4.2
12.01.2020 21:50:00,5.91
12.01.2020 22:00:00,4.39
12.01.2020 22:10:00,3.87
12.01.2020 22:20:00,4.56
12.01.2020 22:30:00,5.73
12.01.2020 22:40:00,6.99
12.01.2020 22:50:00,6.91
12.01.2020 23:00:00,4.85
12.01.2020 23:10:00,2.87
12.01.2020 23:20:00,4.45
12.01.2020 23:30:00,3.68
12.01.2020 23:40:00,3.05
12.01.2020 23:50:00,2.92
13.01.2020 00:00:00,2.59
13.01.2020 00:10:00,2.28
13.01.2020 00:20:00,3.2
13.01.2020 00:30:00,1.88
13.01.2020 00:40:00,1.89
13.01.2020 00:50:00,1.2
13.01.2020 01:00:00,2.6
13.01.2020 01:10:00,2.24
13.01.2020 01:20:00,2.31
13.01.2020 01:30:00,2.52
13.01.2020 01:40:00,2.19
13.01.2020 01:50:00,1.81
13.01.2020 02:00:00,1.16
13.01.2020 02:10:00,1.18
13.01.2020 02:20:00,1.2
13.01.2020 02:30:00,2.1
13.01.2020 02:40:00,1.87
13.01.2020 02:50:00,2.21
13.01.2020 03:00:00,2.19
13.01.2020 03:10:00,2.92
13.01.2020 03:20:00,2.94
13.01.2020 03:30:00,3.3
13.01.2020 03:40:00,5.21
13.01.2020 03:50:00,4.33
13.01.2020 04:00:00,1.98
13.01.2020 04:10:00,1.88
13.01.2020 04:20:00,0.7
13.01.2020 04:30:00,0.97
13.01.2020 04:40:00,1.89
13.01.2020 04:50:00,1.4
13.01.2020 05:00:00,0.98
13.01.2020 05:10:00,1.47
13.01.2020 05:20:00,1.79
13.01.2020 05:30:00,1.79
13.01.2020 05:40:00,1.75
13.01.2020 05:50:00,2.59
13.01.2020 06:00:00,2.88
13.01.2020 06:10:00,2.55
13.01.2020 06:20:00,1.05
13.01.2020 06:30:00,0.57
13.01.2020 06:40:00,1.53
13.01.2020 06:50:00,1.59
13.01.2020 07:00:00,1.95
13.01.2020 07:10:00,0.77
13.01.2020 07:20:00,1.83
13.01.2020 07:30:00,1.97
13.01.2020 07:40:00,1.38
13.01.2020 07:50:00,1.77
13.01.2020 08:00:00,1.19
13.01.2020 08:10:00,1.9
13.01.2020 08:20:00,1.44
13.01.2020 08:30:00,0.52
13.01.2020 08:40:00,1.03
13.01.2020 08:50:00,1.15
13.01.2020 09:00:00,3.65
13.01.2020 09:10:00,4.21
13.01.2020 09:20:00,3.75
13.01.2020 09:30:00,3.4
13.01.2020 09:40:00,2.49
13.01.2020 09:50:00,2.7
13.01.2020 10:00:00,2.62
13.01.2020 10:10:00,2.86
13.01.2020 10:20:00,2.84
13.01.2020 10:30:00,2.98
13.01.2020 10:40:00,2.31
13.01.2020 10:50:00,2.3
13.01.2020 11:00:00,2.62
13.01.2020 11:10:00,4.36
13.01.2020 11:20:00,4.23
13.01.2020 11:30:00,2.48
13.01.2020 11:40:00,2.18
13.01.2020 11:50:00,4.17
13.01.2020 12:00:00,4.11
13.01.2020 12:10:00,3.4
13.01.2020 12:20:00,3.1
13.01.2020 12:30:00,2.97
13.01.2020 12:40:00,2.92
13.01.2020 12:50:00,2.48
13.01.2020 13:00:00,2.42
13.01.2020 13:10:00,2.65
13.01.2020 13:20:00,3.54
13.01.2020 13:30:00,3.79
13.01.2020 13:40:00,2.98
13.01.2020 13:50:00,3.58
13.01.2020 14:00:00,2.93
13.01.2020 14:10:00,2.89
13.01.2020 14:20:00,3.57
13.01.2020 14:30:00,3.47
13.01.2020 14:40:00,3.34
13.01.2020 14:50:00,3.21
13.01.2020 15:00:00,2.93
13.01.2020 15:10:00,2.52
13.01.2020 15:20:00,2.87
13.01.2020 15:30:00,1.79
13.01.2020 15:40:00,1.6
13.01.2020 15:50:00,1.31
13.01.2020 16:00:00,3.02
13.01.2020 16:10:00,2.88
13.01.2020 16:20:00,2.53
13.01.2020 16:30:00,2.64
13.01.2020 16:40:00,4.43
13.01.2020 16:50:00,4.06
13.01.2020 17:00:00,3.86
13.01.2020 17:10:00,3.64
13.01.2020 17:20:00,2.52
13.01.2020 17:30:00,3.71
13.01.2020 17:40:00,5.76
13.01.2020 17:50:00,6.37
13.01.2020 18:00:00,5.94
13.01.2020 18:10:00,5.33
13.01.2020 18:20:00,5.07
13.01.2020 18:30:00,5.91
13.01.2020 18:40:00,5.42
13.01.2020 18:50:00,3.7
13.01.2020 19:00:00,4.77
13.01.2020 19:10:00,4.74
13.01.2020 19:20:00,4.25
13.01.2020 19:30:00,4.9
13.01.2020 19:40:00,4.34
13.01.2020 19:50:00,2.96
13.01.2020 20:00:00,2.77
13.01.2020 20:10:00,3.21
13.01.2020 20:20:00,3.91
13.01.2020 20:30:00,4.56
13.01.2020 20:40:00,4.97
13.01.2020 20:50:00,4.07
13.01.2020 21:00:00,3.37
13.01.2020 21:10:00,3.03
13.01.2020 21:20:00,3.21
13.01.2020 21:30:00,2.84
13.01.2020 21:40:00,2.62
13.01.2020 21:50:00,2.61
13.01.2020 22:00:00,3.19
13.01.2020 22:10:00,3.66
13.01.2020 22:20:00,3.79
13.01.2020 22:30:00,3.27
13.01.2020 22:40:00,3.85
13.01.2020 22:50:00,4.28
13.01.2020 23:00:00,3.77
13.01.2020 23:10:00,3.28
13.01.2020 23:20:00,4.02
13.01.2020 23:30:00,4.62
13.01.2020 23:40:00,5.3
13.01.2020 23:50:00,4.37
14.01.2020 00:00:00,3.94
14.01.2020 00:10:00,4.13
14.01.2020 00:20:00,3.29
14.01.2020 00:30:00,2.26
14.01.2020 00:40:00,3.23
14.01.2020 00:50:00,3.29
14.01.2020 01:00:00,2.77
14.01.2020 01:10:00,2.88
14.01.2020 01:20:00,2.69
14.01.2020 01:30:00,3.32
14.01.2020 01:40:00,3.15
14.01.2020 01:50:00,3.51
14.01.2020 02:00:00,3.53
14.01.2020 02:10:00,2.79
14.01.2020 02:20:00,2.78
14.01.2020 02:30:00,2.49
14.01.2020 02:40:00,2.72
14.01.2020 02:50:00,3.34
14.01.2020 03:00:00,3.8
14.01.2020 03:10:00,4.05
14.01.2020 03:20:00,3.14
14.01.2020 03:30:00,3.05
14.01.2020 03:40:00,3.66
14.01.2020 03:50:00,3.88
14.01.2020 04:00:00,3.44
14.01.2020 04:10:00,3.09
14.01.2020 04:20:00,2.85
14.01.2020 04:30:00,2.82
14.01.2020 04:40:00,2.84
14.01.2020 04:50:00,2.86
14.01.2020 05:00:00,3.06
14.01.2020 05:10:00,3.06
14.01.2020 05:20:00,3.07
14.01.2020 05:30:00,3.12
14.01.2020 05:40:00,3.54
14.01.2020 05:50:00,3.3
14.01.2020 06:00:00,2.4
14.01.2020 06:10:00,3.83
14.01.2020 06:20:00,3.63
14.01.2020 06:30:00,3.61
14.01.2020 06:40:00,3.96
14.01.2020 06:50:00,2.92
14.01.2020 07:00:00,3.27
14.01.2020 07:10:00,3.38
14.01.2020 07:20:00,4.22
14.01.2020 07:30:00,5.07
14.01.2020 07:40:00,5.6
14.01.2020 07:50:00,4.45
14.01.2020 08:00:00,4.41
14.01.2020 08:10:00,4.25
14.01.2020 08:20:00,4.29
14.01.2020 08:30:00,2.52
14.01.2020 08:40:00,3.3
14.01.2020 08:50:00,3.56
14.01.2020 09:00:00,3.82
14.01.2020 09:10:00,4.18
14.01.2020 09:20:00,3.98
14.01.2020 09:30:00,2.66
14.01.2020 09:40:00,2.16
14.01.2020 09:50:00,2.12
14.01.2020 10:00:00,2.26
14.01.2020 10:10:00,2.25
14.01.2020 10:20:00,3.19
14.01.2020 10:30:00,3.87
14.01.2020 10:40:00,3.27
14.01.2020 10:50:00,3.14
14.01.2020 11:00:00,3.86
14.01.2020 11:10:00,3.54
14.01.2020 11:20:00,3.62
14.01.2020 11:30:00,4.14
14.01.2020 11:40:00,3.19
14.01.2020 11:50:00,2.33
14.01.2020 12:00:00,1.76
14.01.2020 12:10:00,3.4
14.01.2020 12:20:00,4.13
14.01.2020 12:30:00,5.57
14.01.2020 12:40:00,5.76
14.01.2020 12:50:00,6.56
14.01.2020 13:00:00,5.86
14.01.2020 13:10:00,5.34
14.01.2020 13:20:00,7.28
14.01.2020 13:30:00,7.13
14.01.2020 13:40:00,5.92
14.01.2020 13:50:00,5.6
14.01.2020 14:00:00,4.46
14.01.2020 14:10:00,3.72
14.01.2020 14:20:00,3.87
14.01.2020 14:30:00,4.3
14.01.2020 14:40:00,4.32
14.01.2020 14:50:00,4.21
14.01.2020 15:00:00,4.3
14.01.2020 15:10:00,4.63
14.01.2020 15:20:00,4.62
14.01.2020 15:30:00,5.56
14.01.2020 15:40:00,4.54
14.01.2020 15:50:00,3.89
14.01.2020 16:00:00,5
14.01.2020 16:10:00,5.82
14.01.2020 16:20:00,4.58
14.01.2020 16:30:00,3.68
14.01.2020 16:40:00,4.04
14.01.2020 16:50:00,5.06
14.01.2020 17:00:00,4.96
14.01.2020 17:10:00,6.26
14.01.2020 17:20:00,5.87
14.01.2020 17:30:00,5.55
14.01.2020 17:40:00,5.15
14.01.2020 17:50:00,4.01
14.01.2020 18:00:00,4.02
14.01.2020 18:10:00,4.13
14.01.2020 18:20:00,3.64
14.01.2020 18:30:00,4.31
14.01.2020 18:40:00,5.37
14.01.2020 18:50:00,4.05
14.01.2020 19:00:00,4.26
14.01.2020 19:10:00,4.1
14.01.2020 19:20:00,4.6
14.01.2020 19:30:00,4.94
14.01.2020 19:40:00,4.79
14.01.2020 19:50:00,4.01
14.01.2020 20:00:00,3.12
14.01.2020 20:10:00,3.71
14.01.2020 20:20:00,4.77
14.01.2020 20:30:00,4.57
14.01.2020 20:40:00,5.9
14.01.2020 20:50:00,7.17
14.01.2020 21:00:00,7.61
14.01.2020 21:10:00,7.3
14.01.2020 21:20:00,6.85
14.01.2020 21:30:00,7.12
14.01.2020 21:40:00,7.17
14.01.2020 21:50:00,7.73
14.01.2020 22:00:00,7.04
14.01.2020 22:10:00,6.35
14.01.2020 22:20:00,5.17
14.01.2020 22:30:00,5.08
14.01.2020 22:40:00,4.2
14.01.2020 22:50:00,3.68
14.01.2020 23:00:00,3.42
14.01.2020 23:10:00,3.45
14.01.2020 23:20:00,4.32
14.01.2020 23:30:00,4.49
14.01.2020 23:40:00,3.4
14.01.2020 23:50:00,2.96
15.01.2020 00:00:00,4
15.01.2020 00:10:00,4.88
15.01.2020 00:20:00,4.48
15.01.2020 00:30:00,4.06
15.01.2020 00:40:00,3.76
15.01.2020 00:50:00,2.68
15.01.2020 01:00:00,1.97
15.01.2020 01:10:00,1.66
15.01.2020 01:20:00,1.8
15.01.2020 01:30:00,2.31
15.01.2020 01:40:00,2.43
15.01.2020 01:50:00,2.96
15.01.2020 02:00:00,3.23
15.01.2020 02:10:00,4.11
15.01.2020 02:20:00,4.13
15.01.2020 02:30:00,3.96
15.01.2020 02:40:00,4.06
15.01.2020 02:50:00,3.79
15.01.2020 03:00:00,4.04
15.01.2020 03:10:00,3.27
15.01.2020 03:20:00,3.61
15.01.2020 03:30:00,2.56
15.01.2020 03:40:00,2.56
15.01.2020 03:50:00,2.86
15.01.2020 04:00:00,2.65
15.01.2020 04:10:00,2.13
15.01.2020 04:20:00,1.9
15.01.2020 04:30:00,1.61
15.01.2020 04:40:00,1.99
15.01.2020 04:50:00,2.79
15.01.2020 05:00:00,3.25
15.01.2020 05:10:00,3.86
15.01.2020 05:20:00,3.71
15.01.2020 05:30:00,5.57
15.01.2020 05:40:00,5.77
15.01.2020 05:50:00,7.11
15.01.2020 06:00:00,6.14
15.01.2020 06:10:00,5.95
15.01.2020 06:20:00,7.17
15.01.2020 06:30:00,7.12
15.01.2020 06:40:00,5.84
15.01.2020 06:50:00,5.24
15.01.2020 07:00:00,4.13
15.01.2020 07:10:00,4.11
15.01.2020 07:20:00,3.53
15.01.2020 07:30:00,4.28
15.01.2020 07:40:00,5.08
15.01.2020 07:50:00,4.16
15.01.2020 08:00:00,4.54
15.01.2020 08:10:00,4.23
15.01.2020 08:20:00,3.23
15.01.2020 08:30:00,3.79
15.01.2020 08:40:00,4.25
15.01.2020 08:50:00,3.92
15.01.2020 09:00:00,3.12
15.01.2020 09:10:00,3.12
15.01.2020 09:20:00,2.71
15.01.2020 09:30:00,2.05
15.01.2020 09:40:00,2.95
15.01.2020 09:50:00,2.98
15.01.2020 10:00:00,3.25
15.01.2020 10:10:00,3.53
15.01.2020 10:20:00,3.62
15.01.2020 10:30:00,2.82
15.01.2020 10:40:00,3.66
15.01.2020 10:50:00,4.1
15.01.2020 11:00:00,3.75
15.01.2020 11:10:00,4.1
15.01.2020 11:20:00,3.54
15.01.2020 11:30:00,3.36
15.01.2020 11:40:00,3.11
15.01.2020 11:50:00,3.3
15.01.2020 12:00:00,4.2
15.01.2020 12:10:00,6.31
15.01.2020 12:20:00,5.47
15.01.2020 12:30:00,5.32
15.01.2020 12:40:00,5.05
15.01.2020 12:50:00,4.75
15.01.2020 13:00:00,4.64
15.01.2020 13:10:00,4.58
15.01.2020 13:20:00,4.28
15.01.2020 13:30:00,4.46
15.01.2020 13:40:00,4.33
15.01.2020 13:50:00,7.48
15.01.2020 14:00:00,6.63
15.01.2020 14:10:00,5.78
15.01.2020 14:20:00,4.91
15.01.2020 14:30:00,5.37
15.01.2020 14:40:00,6.28
15.01.2020 14:50:00,5.41
15.01.2020 15:00:00,4.6
15.01.2020 15:10:00,5.25
15.01.2020 15:20:00,6.68
15.01.2020 15:30:00,6.73
15.01.2020 15:40:00,6.75
15.01.2020 15:50:00,6.36
15.01.2020 16:00:00,5.94
15.01.2020 16:10:00,4.6
15.01.2020 16:20:00,3.69
15.01.2020 16:30:00,3.74
15.01.2020 16:40:00,3.24
15.01.2020 16:50:00,2.67
15.01.2020 17:00:00,2.35
15.01.2020 17:10:00,2.57
15.01.2020 17:20:00,2.56
15.01.2020 17:30:00,2.37
15.01.2020 17:40:00,2.12
15.01.2020 17:50:00,2.1
15.01.2020 18:00:00,2.56
15.01.2020 18:10:00,3.38
15.01.2020 18:20:00,3.52
15.01.2020 18:30:00,4.22
15.01.2020 18:40:00,3.64
15.01.2020 18:50:00,2.99
15.01.2020 19:00:00,2.61
15.01.2020 19:10:00,2.31
15.01.2020 19:20:00,3.5
15.01.2020 19:30:00,3.6
15.01.2020 19:40:00,3.39
15.01.2020 19:50:00,3.18
15.01.2020 20:00:00,2.08
15.01.2020 20:10:00,1.73
15.01.2020 20:20:00,2.45
15.01.2020 20:30:00,2.84
15.01.2020 20:40:00,3.31
15.01.2020 20:50:00,3.53
15.01.2020 21:00:00,4.44
15.01.2020 21:10:00,5.25
15.01.2020 21:20:00,5.73
15.01.2020 21:30:00,4.76
15.01.2020 21:40:00,3.53
15.01.2020 21:50:00,3.6
15.01.2020 22:00:00,3.5
15.01.2020 22:10:00,3.52
15.01.2020 22:20:00,3.53
15.01.2020 22:30:00,3.87
15.01.2020 22:40:00,3.88
15.01.2020 22:50:00,3.08
15.01.2020 23:00:00,4.17
15.01.2020 23:10:00,4.91
15.01.2020 23:20:00,5.06
15.01.2020 23:30:00,4.41
15.01.2020 23:40:00,4.53
15.01.2020 23:50:00,3.67
16.01.2020 00:00:00,3.94
16.01.2020 00:10:00,4.32
16.01.2020 00:20:00,4.75
16.01.2020 00:30:00,4.42
16.01.2020 00:40:00,4.65
16.01.2020 00:50:00,4.74
16.01.2020 01:00:00,3.99
16.01.2020 01:10:00,4.01
16.01.2020 01:20:00,3.94
16.01.2020 01:30:00,3.47
16.01.2020 01:40:00,3.33
16.01.2020 01:50:00,2.39
16.01.2020 02:00:00,2.46
16.01.2020 02:10:00,2.67
16.01.2020 02:20:00,1.43
16.01.2020 02:30:00,1.24
16.01.2020 02:40:00,0.89
16.01.2020 02:50:00,1.35
16.01.2020 03:00:00,0.91
16.01.2020 03:10:00,1
16.01.2020 03:20:00,1.22
16.01.2020 03:30:00,0.97
16.01.2020 03:40:00,1.13
16.01.2020 03:50:00,0.96
16.01.2020 04:00:00,1.03
16.01.2020 04:10:00,0.64
16.01.2020 04:20:00,0.66
16.01.2020 04:30:00,0.79
16.01.2020 04:40:00,0.76
16.01.2020 04:50:00,0.64
16.01.2020 05:00:00,2.31
16.01.2020 05:10:00,2.73
16.01.2020 05:20:00,2.03
16.01.2020 05:30:00,2.58
16.01.2020 05:40:00,2.8
16.01.2020 05:50:00,1.84
16.01.2020 06:00:00,2.23
16.01.2020 06:10:00,1.25
16.01.2020 06:20:00,0.91
16.01.2020 06:30:00,1.07
16.01.2020 06:40:00,1.77
16.01.2020 06:50:00,2.17
16.01.2020 07:00:00,1.27
16.01.2020 07:10:00,1.54
16.01.2020 07:20:00,0.83
16.01.2020 07:30:00,1.07
16.01.2020 07:40:00,1.94
16.01.2020 07:50:00,1.25
16.01.2020 08:00:00,0.7
16.01.2020 08:10:00,1.13
16.01.2020 08:20:00,1.22
16.01.2020 08:30:00,0.66
16.01.2020 08:40:00,0.91
16.01.2020 08:50:00,1.14
16.01.2020 09:00:00,1.53
16.01.2020 09:10:00,1.08
16.01.2020 09:20:00,1.32
16.01.2020 09:30:00,1
16.01.2020 09:40:00,0.99
16.01.2020 09:50:00,0.69
16.01.2020 10:00:00,1.12
16.01.2020 10:10:00,0.64
16.01.2020 10:20:00,1.12
16.01.2020 10:30:00,0.64
16.01.2020 10:40:00,0.73
16.01.2020 10:50:00,0.63
16.01.2020 11:00:00,0.57
16.01.2020 11:10:00,0.41
16.01.2020 11:20:00,0.47
16.01.2020 11:30:00,0.73
16.01.2020 11:40:00,0.68
16.01.2020 11:50:00,1.11
16.01.2020 12:00:00,0.9
16.01.2020 12:10:00,1.1
16.01.2020 12:20:00,1.03
16.01.2020 12:30:00,1.36
16.01.2020 12:40:00,1.5
16.01.2020 12:50:00,1.61
16.01.2020 13:00:00,1.72
16.01.2020 13:10:00,2.18
16.01.2020 13:20:00,3.42
16.01.2020 13:30:00,2.81
16.01.2020 13:40:00,2.11
16.01.2020 13:50:00,2.93
16.01.2020 14:00:00,2.57
16.01.2020 14:10:00,2.96
16.01.2020 14:20:00,2.63
16.01.2020 14:30:00,3.18
16.01.2020 14:40:00,3.51
16.01.2020 14:50:00,3.29
16.01.2020 15:00:00,3.11
16.01.2020 15:10:00,2.57
16.01.2020 15:20:00,2.86
16.01.2020 15:30:00,2.64
16.01.2020 15:40:00,2.11
16.01.2020 15:50:00,1.42
16.01.2020 16:00:00,1.39
16.01.2020 16:10:00,2.62
16.01.2020 16:20:00,3.41
16.01.2020 16:30:00,2.82
16.01.2020 16:40:00,2.46
16.01.2020 16:50:00,1.87
16.01.2020 17:00:00,1.71
16.01.2020 17:10:00,1.75
16.01.2020 17:20:00,2.25
16.01.2020 17:30:00,2.44
16.01.2020 17:40:00,2.35
16.01.2020 17:50:00,2.06
16.01.2020 18:00:00,1.91
16.01.2020 18:10:00,1.93
16.01.2020 18:20:00,1.69
16.01.2020 18:30:00,1.4
16.01.2020 18:40:00,1.38
16.01.2020 18:50:00,1.36
16.01.2020 19:00:00,2.07
16.01.2020 19:10:00,1.88
16.01.2020 19:20:00,1.59
16.01.2020 19:30:00,1.77
16.01.2020 19:40:00,1.73
16.01.2020 19:50:00,1.45
16.01.2020 20:00:00,1.84
16.01.2020 20:10:00,1.72
16.01.2020 20:20:00,1.78
16.01.2020 20:30:00,2.06
16.01.2020 20:40:00,1.94
16.01.2020 20:50:00,1.85
16.01.2020 21:00:00,2.08
16.01.2020 21:10:00,2.33
16.01.2020 21:20:00,1.62
16.01.2020 21:30:00,1.41
16.01.2020 21:40:00,1.59
16.01.2020 21:50:00,1.62
16.01.2020 22:00:00,1.43
16.01.2020 22:10:00,1.57
16.01.2020 22:20:00,1.61
16.01.2020 22:30:00,1.15
16.01.2020 22:40:00,1.29
16.01.2020 22:50:00,0.66
16.01.2020 23:00:00,1.43
16.01.2020 23:10:00,1.99
16.01.2020 23:20:00,2.16
16.01.2020 23:30:00,1.2
16.01.2020 23:40:00,1.56
16.01.2020 23:50:00,1.79
17.01.2020 00:00:00,1.22
17.01.2020 00:10:00,1.3
17.01.2020 00:20:00,1.4
17.01.2020 00:30:00,1.2
17.01.2020 00:40:00,1.52
17.01.2020 00:50:00,0.76
17.01.2020 01:00:00,0.65
17.01.2020 01:10:00,0.89
17.01.2020 01:20:00,1.2
17.01.2020 01:30:00,1.68
17.01.2020 01:40:00,1.6
17.01.2020 01:50:00,0.94
17.01.2020 02:00:00,0.79
17.01.2020 02:10:00,1.07
17.01.2020 02:20:00,1.62
17.01.2020 02:30:00,1.48
17.01.2020 02:40:00,1.15
17.01.2020 02:50:00,1.49
17.01.2020 03:00:00,0.75
17.01.2020 03:10:00,1.01
17.01.2020 03:20:00,0.56
17.01.2020 03:30:00,1.24
17.01.2020 03:40:00,0.53
17.01.2020 03:50:00,0.87
17.01.2020 04:00:00,0.66
17.01.2020 04:10:00,0.43
17.01.2020 04:20:00,0.33
17.01.2020 04:30:00,0.78
17.01.2020 04:40:00,0.63
17.01.2020 04:50:00,1.29
17.01.2020 05:00:00,1.01
17.01.2020 05:10:00,1.31
17.01.2020 05:20:00,1.18
17.01.2020 05:30:00,1.07
17.01.2020 05:40:00,0.82
17.01.2020 05:50:00,0.98
17.01.2020 06:00:00,0.79
17.01.2020 06:10:00,1.12
17.01.2020 06:20:00,1.58
17.01.2020 06:30:00,1.73
17.01.2020 06:40:00,1.21
17.01.2020 06:50:00,0.95
17.01.2020 07:00:00,1.31
17.01.2020 07:10:00,0.99
17.01.2020 07:20:00,0.97
17.01.2020 07:30:00,1.42
17.01.2020 07:40:00,1.97
17.01.2020 07:50:00,2.45
17.01.2020 08:00:00,2.5
17.01.2020 08:10:00,1.78
17.01.2020 08:20:00,2.13
17.01.2020 08:30:00,2.09
17.01.2020 08:40:00,2.01
17.01.2020 08:50:00,2.03
17.01.2020 09:00:00,2.69
17.01.2020 09:10:00,2.18
17.01.2020 09:20:00,1.87
17.01.2020 09:30:00,1.71
17.01.2020 09:40:00,0.92
17.01.2020 09:50:00,1.17
17.01.2020 10:00:00,1.5
17.01.2020 10:10:00,1.87
17.01.2020 10:20:00,1.06
17.01.2020 10:30:00,0.58
17.01.2020 10:40:00,0.48
17.01.2020 10:50:00,0.87
17.01.2020 11:00:00,1.02
17.01.2020 11:10:00,0.93
17.01.2020 11:20:00,1.26
17.01.2020 11:30:00,1.88
17.01.2020 11:40:00,1.11
17.01.2020 11:50:00,1.82
17.01.2020 12:00:00,2.02
17.01.2020 12:10:00,2.02
17.01.2020 12:20:00,2.44
17.01.2020 12:30:00,2.55
17.01.2020 12:40:00,1.72
17.01.2020 12:50:00,2.19
17.01.2020 13:00:00,2.23
17.01.2020 13:10:00,2.88
17.01.2020 13:20:00,2.75
17.01.2020 13:30:00,3.42
17.01.2020 13:40:00,2.43
17.01.2020 13:50:00,2.43
17.01.2020 14:00:00,3.1
17.01.2020 14:10:00,2.69
17.01.2020 14:20:00,2.62
17.01.2020 14:30:00,2.46
17.01.2020 14:40:00,2.59
17.01.2020 14:50:00,2.84
17.01.2020 15:00:00,3.86
17.01.2020 15:10:00,3.7
17.01.2020 15:20:00,3.54
17.01.2020 15:30:00,3.96
17.01.2020 15:40:00,2.99
17.01.2020 15:50:00,2.74
17.01.2020 16:00:00,2.56
17.01.2020 16:10:00,1.97
17.01.2020 16:20:00,1.52
17.01.2020 16:30:00,1.64
17.01.2020 16:40:00,1.57
17.01.2020 16:50:00,1.54
17.01.2020 17:00:00,1.68
17.01.2020 17:10:00,2.86
17.01.2020 17:20:00,1.85
17.01.2020 17:30:00,1.63
17.01.2020 17:40:00,0.82
17.01.2020 17:50:00,1.52
17.01.2020 18:00:00,2.15
17.01.2020 18:10:00,2.94
17.01.2020 18:20:00,1.85
17.01.2020 18:30:00,1.6
17.01.2020 18:40:00,1.65
17.01.2020 18:50:00,1.68
17.01.2020 19:00:00,4.99
17.01.2020 19:10:00,4.57
17.01.2020 19:20:00,2.03
17.01.2020 19:30:00,1.78
17.01.2020 19:40:00,1.67
17.01.2020 19:50:00,0.83
17.01.2020 20:00:00,0.71
17.01.2020 20:10:00,1.31
17.01.2020 20:20:00,2.22
17.01.2020 20:30:00,2.22
17.01.2020 20:40:00,1.83
17.01.2020 20:50:00,1.18
17.01.2020 21:00:00,1.57
17.01.2020 21:10:00,0.53
17.01.2020 21:20:00,0.69
17.01.2020 21:30:00,0.97
17.01.2020 21:40:00,0.78
17.01.2020 21:50:00,1.09
17.01.2020 22:00:00,1.57
17.01.2020 22:10:00,1.55
17.01.2020 22:20:00,0.91
17.01.2020 22:30:00,0.75
17.01.2020 22:40:00,0.91
17.01.2020 22:50:00,1.94
17.01.2020 23:00:00,1.27
17.01.2020 23:10:00,1.33
17.01.2020 23:20:00,0.99
17.01.2020 23:30:00,0.66
17.01.2020 23:40:00,0.6
17.01.2020 23:50:00,0.76
18.01.2020 00:00:00,1.48
18.01.2020 00:10:00,0.93
18.01.2020 00:20:00,1.41
18.01.2020 00:30:00,2.4
18.01.2020 00:40:00,1.79
18.01.2020 00:50:00,1.27
18.01.2020 01:00:00,1.69
18.01.2020 01:10:00,1.12
18.01.2020 01:20:00,0.92
18.01.2020 01:30:00,0.56
18.01.2020 01:40:00,0.6
18.01.2020 01:50:00,1.18
18.01.2020 02:00:00,0.96
18.01.2020 02:10:00,1.1
18.01.2020 02:20:00,1.06
18.01.2020 02:30:00,1.33
18.01.2020 02:40:00,0.28
18.01.2020 02:50:00,0.78
18.01.2020 03:00:00,1.04
18.01.2020 03:10:00,0.78
18.01.2020 03:20:00,1.16
